"Vuosi","Asuinpaikka","Kansalaisuus","Rikosryhmä","Tunnusluku","Oikeudessa tuomitut, rangaistusmääräyssakot ja rikesakot yhteensä (lkm)","Oikeudessa tuomitut (lkm)","Elinkautiseen vankeuteen tuomitut (lkm)","Määräaikaiseen yhdistelmärangaistukseen, ehdottomaan vankeuteen, valvontarangaistukseen tai yhdyskuntapalveluun tuomitut yhteensä","Määräaikaiseen yhdistelmärangaistukseen, ehdottomaan vankeuteen,  valvontarangaistukseen tai yhdyskuntapalveluun tuomitut yhteensä (kk)","Yhdistelmärangaistukseen tuomitut","Ehdottomaan vankeuteen tuomitut","Valvontarangaistukseen tuomitut","Yhdyskuntapalveluun tuomitut","Ehdolliseen vankeuteen tuomitut","Aikaisempi rangaistus riittävä seuraamus","Rangaistusmääräyksellä sakkoon tuomitut (lkm)","Rangaistusmääräyksellä sakkoon tuomitut (laki: 754/2010)  (lkm)","Sakkomääräyksellä sakkoon tuomitut (lkm)","Muu seuraamus (lkm)","Rikesakko, alioikeudessa tuomitut (lkm)","Rikesakko (lkm)","Tuomitsematta jättäminen (lkm)","Syyte hylätty (lkm)","Asia rauennut (lkm)","Uhkasakko (lkm)","Syyksi luettuja rikoksia oikeudessa, rangaistusmääräyssakoissa ja rikesakoissa yhteensä (lkm)","Syyksi luettuja rikoksia oikeudessa (lkm)","Hylättyjä syytteitä yhteensä (lkm)","Rauenneita syytteitä yhteensä (lkm)"
"2011","Yhteensä","Yhteensä","Pahoinpitely, lievä pahoinpitely 21:5,7","Rangaistusten lukumäärä",10054,9119,0,968,0.0,0,608,0,360,1858,45,935,0,0,3,0,0,137,746,334,0,13261,12333,1327,467
"2011","Yhteensä","Yhteensä","Kuolemantuottamus 21:8-9","Rangaistusten lukumäärä",93,93,0,16,0.0,0,14,0,2,27,0,0,0,0,0,0,0,4,38,0,0,137,137,56,0
"2011","Yhteensä","Yhteensä","Vammantuottamus 21:10-11","Rangaistusten lukumäärä",397,234,0,7,0.0,0,4,0,3,12,0,163,0,0,0,0,0,4,19,5,0,597,434,64,5
"2011","Yhteensä","Yhteensä","Muut henkeen ja terveyteen kohdistuvat rikokset 12:6a,13-14, 22:1-6, 34a:1§1/2","Rangaistusten lukumäärä",79,79,0,15,0.0,0,13,0,2,23,0,0,0,0,0,0,0,2,10,2,0,135,135,34,3
"2011","Yhteensä","Yhteensä","C. Seksuaalirikokset","Rangaistusten lukumäärä",515,515,0,133,0.0,0,123,0,10,346,0,0,0,0,0,0,0,6,104,3,0,789,789,195,6
"2011","Yhteensä","Yhteensä","Lapsen seksuaalinen hyväksikäyttö 20:6-7","Rangaistusten lukumäärä",276,276,0,60,0.0,0,52,0,8,208,0,0,0,0,0,0,0,3,47,2,0,416,416,89,3
"2011","Yhteensä","Yhteensä","Raiskaus, törkeä raiskaus 20:1-2","Rangaistusten lukumäärä",129,129,0,62,0.0,0,61,0,1,64,0,0,0,0,0,0,0,2,21,0,0,176,176,45,0
"2011","Yhteensä","Yhteensä","Muut seksuaalirikokset 20:4-5, 8-9","Rangaistusten lukumäärä",110,110,0,11,0.0,0,10,0,1,74,0,0,0,0,0,0,0,1,36,1,0,197,197,61,3
"2011","Yhteensä","Yhteensä","D.Rikokset viranomaisia ja yleistä järjestystä vastaan, perätön lausuma","Rangaistusten lukumäärä",8034,1769,0,178,0.0,0,130,0,48,396,11,6265,0,0,0,0,0,55,162,52,0,10074,3809,394,93
"2011","Yhteensä","Yhteensä","Virkamiehen vastustaminen 16:1-2","Rangaistusten lukumäärä",1260,335,0,75,0.0,0,57,0,18,134,0,925,0,0,0,0,0,6,6,1,0,1502,577,20,1
"2011","Yhteensä","Yhteensä","Haitanteko virkamiehelle 16:3","Rangaistusten lukumäärä",1480,69,0,0,0.0,0,0,0,0,0,0,1411,0,0,0,0,0,2,4,2,0,1850,439,15,8
"2011","Yhteensä","Yhteensä","Perätön lausuma, väärän henkilötiedon, todistuksen antaminen 15:1-5, 16:5,8","Rangaistusten lukumäärä",718,178,0,7,0.0,0,7,0,0,39,1,540,0,0,0,0,0,8,30,8,0,1027,487,54,22
"2011","Yhteensä","Yhteensä","Muut rikokset viranomaisia ja yleistä järjestystä vastaan 15:6-11, 16:4, 6-7, 9-17, 17:1-22, 34a:1§1/2","Rangaistusten lukumäärä",4576,1187,0,96,0.0,0,66,0,30,223,10,3389,0,0,0,0,0,39,122,41,0,5695,2306,305,62
"2011","Yhteensä","Yhteensä","E. Liikennerikokset","Rangaistusten lukumäärä",119830,23041,0,3083,0.0,0,1630,1,1452,7459,55,96789,0,0,5,0,0,69,320,119,0,136415,39632,713,269
"2011","Yhteensä","Yhteensä","Liikenneturvallisuuden vaarantaminen 23:1","Rangaistusten lukumäärä",86206,1759,0,32,0.0,0,26,0,6,11,4,84447,0,0,0,0,0,50,173,18,0,90085,5639,275,50
"2011","Yhteensä","Yhteensä","Törkeä liikenneturvallisuuden vaarantaminen 23:2","Rangaistusten lukumäärä",2415,2415,0,173,0.0,0,142,0,31,218,2,0,0,0,2,0,0,5,7,2,0,2928,2928,29,2
"2011","Yhteensä","Yhteensä","Rattijuopumus 23:3","Rangaistusten lukumäärä",7331,7329,0,358,0.0,0,281,0,77,67,13,2,0,0,1,0,0,4,34,31,0,9499,9497,107,51
"2011","Yhteensä","Yhteensä","Törkeä rattijuopumus 23:4","Rangaistusten lukumäärä",9761,9761,0,2334,0.0,0,1026,1,1307,7093,6,0,0,0,2,0,0,2,40,44,0,10419,10420,68,51
"2011","Yhteensä","Yhteensä","Muu liikennejuopumus 23:5-7","Rangaistusten lukumäärä",376,376,0,5,0.0,0,1,0,4,5,1,0,0,0,0,0,0,0,6,1,0,391,391,11,1
"2011","Yhteensä","Yhteensä","Kulkuneuvon luovuttaminen juopuneelle 23:8","Rangaistusten lukumäärä",709,708,0,5,0.0,0,5,0,0,3,1,1,0,0,0,0,0,3,45,12,0,842,843,78,16
"2011","Yhteensä","Yhteensä","Muut liikennerikokset 23:9-11","Rangaistusten lukumäärä",13032,693,0,176,0.0,0,149,0,27,62,28,12339,0,0,0,0,0,5,15,11,0,22251,9914,145,98
"2011","Yhteensä","Yhteensä","F. Muut rikoslakia vastaan tehdyt rikokset","Rangaistusten lukumäärä",18588,9563,0,1303,0.0,0,1092,2,209,1832,62,8986,0,0,7,1,39,155,632,155,0,30584,21576,1742,384
"2011","Yhteensä","Yhteensä","Aserikokset, terveyttä ja turvallisuutta vaarantavat rikokset 41, 44 luku","Rangaistusten lukumäärä",4358,1357,0,96,0.0,0,81,0,15,100,10,2962,0,0,0,0,39,21,66,18,0,6327,3326,177,49
"2011","Yhteensä","Yhteensä","Tuhotyö, liikennetuhotyö 34:1-3, 34a:1§1/3,5","Rangaistusten lukumäärä",78,78,0,30,0.0,0,30,0,0,37,0,0,0,0,0,0,0,11,4,0,0,90,90,8,1
"2011","Yhteensä","Yhteensä","Väärennys, rahan väärennys 33:1-5, 37:1-7","Rangaistusten lukumäärä",1395,894,0,131,0.0,0,105,1,25,182,13,501,0,0,0,0,0,20,78,25,0,2644,2148,187,55
"2011","Yhteensä","Yhteensä","Sotilasrikokset 45 luku","Rangaistusten lukumäärä",394,392,0,3,0.0,0,2,0,1,78,0,2,0,0,1,0,0,13,8,5,0,486,488,23,6
"2011","Yhteensä","Yhteensä","Työrikokset 47 luku","Rangaistusten lukumäärä",196,191,0,0,0.0,0,0,0,0,1,0,5,0,0,0,0,0,7,50,1,0,216,211,104,2
"2011","Yhteensä","Yhteensä","Ympäristörikokset 48 luku, 34a:1§1/4","Rangaistusten lukumäärä",119,78,0,0,0.0,0,0,0,0,9,0,41,0,0,0,0,0,2,12,1,0,126,85,18,1
"2011","Yhteensä","Yhteensä","Alkoholirikokset 50a luku","Rangaistusten lukumäärä",1172,63,0,3,0.0,0,0,0,3,10,0,1109,0,0,0,1,0,6,7,0,0,1221,112,8,0
"2011","Yhteensä","Yhteensä","Huumausainerikokset 50 luku","Rangaistusten lukumäärä",8330,4117,0,735,0.0,0,632,1,102,785,31,4213,0,0,0,0,0,40,85,20,0,14115,9909,305,79
"2011","Yhteensä","Yhteensä","Muut 11-14,18,24,25,30,38,40,48a,49,51 luvut, 34:4-11, 34a:1§1/1,3-5, 34a:2-5","Rangaistusten lukumäärä",2546,2393,0,305,0.0,0,242,0,63,630,8,153,0,0,6,0,0,35,322,85,0,5359,5207,912,191
"2011","Yhteensä","Yhteensä","G. Muita lakeja vastaan tehdyt rikokset","Rangaistusten lukumäärä",368799,3265,0,16,0.0,0,16,0,0,0,1,64764,0,0,0,381,300770,117,105,35,1511,374427,8897,271,85
"2011","Yhteensä","Yhteensä","Alkoholilaki 50a:4,6","Rangaistusten lukumäärä",2886,9,0,0,0.0,0,0,0,0,0,0,573,0,0,0,0,2304,0,0,1,0,2988,111,3,1
"2011","Yhteensä","Yhteensä","Tieliikennelaki 103§, 105a§, Ajoneuvolaki 96§, Ajokorttilaki 93§, 94§","Rangaistusten lukumäärä",345216,1299,0,0,0.0,0,0,0,0,0,1,49834,0,0,0,380,294083,73,57,14,0,349028,5114,157,47
"2011","Yhteensä","Yhteensä","Laki järjestyksenvalvojista 26§, Kokoontumislaki 26§","Rangaistusten lukumäärä",61,9,0,0,0.0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,66,14,1,0
"2011","Yhteensä","Yhteensä","Oikeudenkäymiskaari 17:36, Laki oikeudenkäynnistä rikosasioissa 8:4-5","Rangaistusten lukumäärä",1511,1511,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511,2266,2266,0,1
"2011","Yhteensä","Yhteensä","Rikokset muita lakeja ja asetuksia vastaan","Rangaistusten lukumäärä",19125,437,0,16,0.0,0,16,0,0,0,0,14305,0,0,0,1,4383,44,48,20,0,20079,1392,110,36
"2011","Yhteensä","Yhteensä","Rikosnimike tuntematon","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,128
"2011","Yhteensä","Suomi","Yhteensä","Rangaistusten lukumäärä",530936,56474,23,7868,0.0,0,5496,5,2367,12701,381,183282,0,0,25,357,291180,639,2774,887,1327,591843,117438,7552,1740
"2011","Yhteensä","Suomi","A.Omaisuusrikokset","Rangaistusten lukumäärä",38210,12988,0,2097,0.0,0,1707,2,388,2197,223,25222,0,0,11,0,0,123,882,251,0,61875,36676,3223,601
"2011","Yhteensä","Suomi","Varkaus, törkeä varkaus 28:1-2, 34a:1","Rangaistusten lukumäärä",3543,3543,0,999,0.0,0,810,2,187,695,94,0,0,0,6,0,0,18,184,44,0,10314,10322,845,109
"2011","Yhteensä","Suomi","Näpistys 28:3","Rangaistusten lukumäärä",24505,1963,0,1,0.0,0,1,0,0,0,20,22542,0,0,0,0,0,12,70,30,0,29134,6594,196,85
"2011","Yhteensä","Suomi","Kavallus 28:4-6","Rangaistusten lukumäärä",506,432,0,14,0.0,0,11,0,3,183,2,74,0,0,0,0,0,1,52,16,0,830,756,108,28
"2011","Yhteensä","Suomi","Petos, vakuutus- ja maksuvälinepetos, maksuvälinerikos 36:1-4, 37:8-14","Rangaistusten lukumäärä",4393,3137,0,464,0.0,0,352,0,112,703,42,1256,0,0,1,0,0,34,232,74,0,9223,7973,898,182
"2011","Yhteensä","Suomi","Vero- ja avustusrikokset 29:1-8","Rangaistusten lukumäärä",445,191,0,30,0.0,0,27,0,3,97,4,254,0,0,0,0,0,9,22,9,0,889,635,120,20
"2011","Yhteensä","Suomi","Ryöstö, kiristys 31:1-4","Rangaistusten lukumäärä",553,553,0,301,0.0,0,271,0,30,224,3,0,0,0,2,0,0,4,36,4,0,751,751,86,5
"2011","Yhteensä","Suomi","Vahingonteko 35:1-3, 34a:1/3 & 1/4","Rangaistusten lukumäärä",2522,1802,0,44,0.0,0,39,0,5,82,6,720,0,0,1,0,0,32,115,41,0,5601,4884,359,94
"2011","Yhteensä","Suomi","Luvaton käyttö 28:7-9","Rangaistusten lukumäärä",238,187,0,24,0.0,0,20,0,4,9,14,51,0,0,0,0,0,2,8,6,0,578,527,57,15
"2011","Yhteensä","Suomi","Kätkemisrikos, rahanpesu 32:1-10","Rangaistusten lukumäärä",567,464,0,64,0.0,0,49,0,15,46,17,103,0,0,0,0,0,3,72,14,0,1399,1298,198,27
"2011","Yhteensä","Suomi","Muut omaisuusrikokset 28:10-12, 36:5-7, 39:1-6, 46:1-12","Rangaistusten lukumäärä",461,239,0,19,0.0,0,13,0,6,105,4,222,0,0,0,0,0,4,69,7,0,982,760,209,14
"2011","Yhteensä","Suomi","Moottorikulkuneuvon käyttövarkaus 28:9, 34a:1§11/3","Rangaistusten lukumäärä",477,477,0,137,0.0,0,114,0,23,53,17,0,0,0,1,0,0,4,22,6,0,2174,2176,147,22
"2011","Yhteensä","Suomi","B.Henkeen ja terveyteen kohdistuneet rikokset","Rangaistusten lukumäärä",10499,9505,23,1426,0.0,0,1072,0,354,2013,41,994,0,0,3,0,0,150,797,281,0,13756,12769,1452,393
"2011","Yhteensä","Suomi","Tappo, murha, surma, lapsensurma 21:1-4, 34a:1§1/2,6,7","Rangaistusten lukumäärä",185,185,23,144,0.0,0,144,0,0,4,0,0,0,0,0,0,0,14,8,1,0,213,213,24,2
"2011","Yhteensä","Suomi","Törkeä pahoinpitely, tappeluun osallistuminen 21:6,12","Rangaistusten lukumäärä",605,605,0,331,0.0,0,327,0,4,272,0,0,0,0,0,0,0,2,57,6,0,673,673,107,6
"2011","Yhteensä","Suomi","Pahoinpitely, lievä pahoinpitely 21:5,7","Rangaistusten lukumäärä",9179,8332,0,914,0.0,0,571,0,343,1678,41,847,0,0,3,0,0,125,666,267,0,12076,11236,1172,377
"2011","Yhteensä","Suomi","Kuolemantuottamus 21:8-9","Rangaistusten lukumäärä",83,83,0,15,0.0,0,13,0,2,26,0,0,0,0,0,0,0,4,37,0,0,119,119,53,0
"2011","Yhteensä","Suomi","Vammantuottamus 21:10-11","Rangaistusten lukumäärä",368,221,0,7,0.0,0,4,0,3,10,0,147,0,0,0,0,0,3,19,5,0,545,398,63,5
"2011","Yhteensä","Suomi","Muut henkeen ja terveyteen kohdistuvat rikokset 12:6a,13-14, 22:1-6, 34a:1§1/2","Rangaistusten lukumäärä",79,79,0,15,0.0,0,13,0,2,23,0,0,0,0,0,0,0,2,10,2,0,130,130,33,3
"2011","Yhteensä","Suomi","C. Seksuaalirikokset","Rangaistusten lukumäärä",418,418,0,97,0.0,0,87,0,10,290,0,0,0,0,0,0,0,5,86,3,0,662,662,159,6
"2011","Yhteensä","Suomi","Lapsen seksuaalinen hyväksikäyttö 20:6-7","Rangaistusten lukumäärä",242,242,0,53,0.0,0,45,0,8,182,0,0,0,0,0,0,0,3,42,2,0,376,376,78,3
"2011","Yhteensä","Suomi","Raiskaus, törkeä raiskaus 20:1-2","Rangaistusten lukumäärä",87,87,0,36,0.0,0,35,0,1,49,0,0,0,0,0,0,0,1,11,0,0,119,119,26,0
"2011","Yhteensä","Suomi","Muut seksuaalirikokset 20:4-5, 8-9","Rangaistusten lukumäärä",89,89,0,8,0.0,0,7,0,1,59,0,0,0,0,0,0,0,1,33,1,0,167,167,55,3
"2011","Yhteensä","Suomi","D.Rikokset viranomaisia ja yleistä järjestystä vastaan, perätön lausuma","Rangaistusten lukumäärä",6897,1505,0,159,0.0,0,116,0,43,324,9,5392,0,0,0,0,0,43,112,34,0,8693,3301,317,59
"2011","Yhteensä","Suomi","Virkamiehen vastustaminen 16:1-2","Rangaistusten lukumäärä",1158,302,0,67,0.0,0,52,0,15,123,0,856,0,0,0,0,0,5,3,0,0,1378,522,16,0
"2011","Yhteensä","Suomi","Haitanteko virkamiehelle 16:3","Rangaistusten lukumäärä",1369,60,0,0,0.0,0,0,0,0,0,0,1309,0,0,0,0,0,2,1,1,0,1695,386,11,6
"2011","Yhteensä","Suomi","Perätön lausuma, väärän henkilötiedon, todistuksen antaminen 15:1-5, 16:5,8","Rangaistusten lukumäärä",515,124,0,7,0.0,0,7,0,0,28,1,391,0,0,0,0,0,2,17,2,0,749,358,34,4
"2011","Yhteensä","Suomi","Muut rikokset viranomaisia ja yleistä järjestystä vastaan 15:6-11, 16:4, 6-7, 9-17, 17:1-22, 34a:1§1/2","Rangaistusten lukumäärä",3855,1019,0,85,0.0,0,57,0,28,173,8,2836,0,0,0,0,0,34,91,31,0,4871,2035,256,49
"2011","Yhteensä","Suomi","E. Liikennerikokset","Rangaistusten lukumäärä",108259,20510,0,2930,0.0,0,1558,1,1371,6256,52,87749,0,0,5,0,0,67,271,74,0,123657,35914,620,190
"2011","Yhteensä","Suomi","Liikenneturvallisuuden vaarantaminen 23:1","Rangaistusten lukumäärä",78576,1638,0,32,0.0,0,26,0,6,11,4,76938,0,0,0,0,0,49,167,12,0,82111,5174,259,34
"2011","Yhteensä","Suomi","Törkeä liikenneturvallisuuden vaarantaminen 23:2","Rangaistusten lukumäärä",2235,2235,0,168,0.0,0,140,0,28,197,1,0,0,0,2,0,0,5,6,2,0,2705,2705,26,2
"2011","Yhteensä","Suomi","Rattijuopumus 23:3","Rangaistusten lukumäärä",6526,6525,0,348,0.0,0,274,0,74,59,13,1,0,0,1,0,0,3,20,17,0,8614,8613,87,34
"2011","Yhteensä","Suomi","Törkeä rattijuopumus 23:4","Rangaistusten lukumäärä",8445,8445,0,2203,0.0,0,969,1,1233,5920,4,0,0,0,2,0,0,2,23,30,0,9044,9045,49,36
"2011","Yhteensä","Suomi","Muu liikennejuopumus 23:5-7","Rangaistusten lukumäärä",364,364,0,5,0.0,0,1,0,4,5,1,0,0,0,0,0,0,0,6,1,0,379,379,11,1
"2011","Yhteensä","Suomi","Kulkuneuvon luovuttaminen juopuneelle 23:8","Rangaistusten lukumäärä",644,643,0,5,0.0,0,5,0,0,3,1,1,0,0,0,0,0,3,40,7,0,767,768,69,11
"2011","Yhteensä","Suomi","Muut liikennerikokset 23:9-11","Rangaistusten lukumäärä",11469,660,0,169,0.0,0,143,0,26,61,28,10809,0,0,0,0,0,5,9,5,0,20037,9230,119,72
"2011","Yhteensä","Suomi","F. Muut rikoslakia vastaan tehdyt rikokset","Rangaistusten lukumäärä",16396,8584,0,1143,0.0,0,940,2,201,1621,55,7775,0,0,6,0,37,141,535,119,0,27653,19858,1539,321
"2011","Yhteensä","Suomi","Aserikokset, terveyttä ja turvallisuutta vaarantavat rikokset 41, 44 luku","Rangaistusten lukumäärä",3859,1179,0,96,0.0,0,81,0,15,96,9,2643,0,0,0,0,37,19,52,16,0,5687,3007,155,43
"2011","Yhteensä","Suomi","Tuhotyö, liikennetuhotyö 34:1-3, 34a:1§1/3,5","Rangaistusten lukumäärä",75,75,0,28,0.0,0,28,0,0,36,0,0,0,0,0,0,0,11,4,0,0,86,86,8,1
"2011","Yhteensä","Suomi","Väärennys, rahan väärennys 33:1-5, 37:1-7","Rangaistusten lukumäärä",1061,753,0,125,0.0,0,100,1,24,115,12,308,0,0,0,0,0,12,32,7,0,2216,1913,125,35
"2011","Yhteensä","Suomi","Sotilasrikokset 45 luku","Rangaistusten lukumäärä",394,392,0,3,0.0,0,2,0,1,78,0,2,0,0,1,0,0,13,8,4,0,486,488,23,5
"2011","Yhteensä","Suomi","Työrikokset 47 luku","Rangaistusten lukumäärä",183,182,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,7,50,1,0,199,198,99,2
"2011","Yhteensä","Suomi","Ympäristörikokset 48 luku, 34a:1§1/4","Rangaistusten lukumäärä",94,57,0,0,0.0,0,0,0,0,9,0,37,0,0,0,0,0,1,12,0,0,98,61,18,0
"2011","Yhteensä","Suomi","Alkoholirikokset 50a luku","Rangaistusten lukumäärä",804,58,0,3,0.0,0,0,0,3,10,0,746,0,0,0,0,0,6,6,0,0,853,107,7,0
"2011","Yhteensä","Suomi","Huumausainerikokset 50 luku","Rangaistusten lukumäärä",7516,3616,0,600,0.0,0,504,1,95,692,26,3900,0,0,0,0,0,39,67,18,0,12966,9073,259,74
"2011","Yhteensä","Suomi","Muut 11-14,18,24,25,30,38,40,48a,49,51 luvut, 34:4-11, 34a:1§1/1,3-5, 34a:2-5","Rangaistusten lukumäärä",2410,2272,0,288,0.0,0,225,0,63,584,8,138,0,0,5,0,0,33,304,73,0,5062,4925,845,161
"2011","Yhteensä","Suomi","G. Muita lakeja vastaan tehdyt rikokset","Rangaistusten lukumäärä",350257,2964,0,16,0.0,0,16,0,0,0,1,56150,0,0,0,357,291143,110,91,30,1327,355547,8258,242,66
"2011","Yhteensä","Suomi","Alkoholilaki 50a:4,6","Rangaistusten lukumäärä",2828,8,0,0,0.0,0,0,0,0,0,0,560,0,0,0,0,2260,0,0,1,0,2923,103,3,1
"2011","Yhteensä","Suomi","Tieliikennelaki 103§, 105a§, Ajoneuvolaki 96§, Ajokorttilaki 93§, 94§","Rangaistusten lukumäärä",331958,1219,0,0,0.0,0,0,0,0,0,1,46038,0,0,0,356,284701,71,53,11,0,335574,4838,145,35
"2011","Yhteensä","Suomi","Laki järjestyksenvalvojista 26§, Kokoontumislaki 26§","Rangaistusten lukumäärä",56,8,0,0,0.0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,61,13,1,0
"2011","Yhteensä","Suomi","Oikeudenkäymiskaari 17:36, Laki oikeudenkäynnistä rikosasioissa 8:4-5","Rangaistusten lukumäärä",1327,1327,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1327,2024,2024,0,1
"2011","Yhteensä","Suomi","Rikokset muita lakeja ja asetuksia vastaan","Rangaistusten lukumäärä",14088,402,0,16,0.0,0,16,0,0,0,0,9504,0,0,0,1,4182,39,38,18,0,14965,1280,93,29
"2011","Yhteensä","Suomi","Rikosnimike tuntematon","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,104
"2011","Yhteensä","Muut kansalaisuudet yhteensä","Yhteensä","Rangaistusten lukumäärä",40824,6798,0,628,0.0,0,499,0,129,2374,30,24397,0,0,2,25,9629,63,477,263,184,46451,12426,1080,466
"2011","Yhteensä","Muut kansalaisuudet yhteensä","A.Omaisuusrikokset","Rangaistusten lukumäärä",6307,1752,0,175,0.0,0,157,0,18,616,14,4555,0,0,1,0,0,13,145,68,0,9042,4488,454,156
"2011","Yhteensä","Muut kansalaisuudet yhteensä","Varkaus, törkeä varkaus 28:1-2, 34a:1","Rangaistusten lukumäärä",941,941,0,100,0.0,0,90,0,10,342,7,0,0,0,1,0,0,1,30,26,0,2760,2760,206,92
"2011","Yhteensä","Muut kansalaisuudet yhteensä","Näpistys 28:3","Rangaistusten lukumäärä",4123,123,0,0,0.0,0,0,0,0,0,0,4000,0,0,0,0,0,1,10,10,0,4254,254,18,13
