"Vuosi","Asuinpaikka","Kansalaisuus","Rikosryhmä","Tunnusluku","Oikeudessa tuomitut, rangaistusmääräyssakot ja rikesakot yhteensä (lkm)","Oikeudessa tuomitut (lkm)","Elinkautiseen vankeuteen tuomitut (lkm)","Määräaikaiseen yhdistelmärangaistukseen, ehdottomaan vankeuteen, valvontarangaistukseen tai yhdyskuntapalveluun tuomitut yhteensä","Määräaikaiseen yhdistelmärangaistukseen, ehdottomaan vankeuteen,  valvontarangaistukseen tai yhdyskuntapalveluun tuomitut yhteensä (kk)","Yhdistelmärangaistukseen tuomitut","Ehdottomaan vankeuteen tuomitut","Valvontarangaistukseen tuomitut","Yhdyskuntapalveluun tuomitut","Ehdolliseen vankeuteen tuomitut","Aikaisempi rangaistus riittävä seuraamus","Rangaistusmääräyksellä sakkoon tuomitut (lkm)","Rangaistusmääräyksellä sakkoon tuomitut (laki: 754/2010)  (lkm)","Sakkomääräyksellä sakkoon tuomitut (lkm)","Muu seuraamus (lkm)","Rikesakko, alioikeudessa tuomitut (lkm)","Rikesakko (lkm)","Tuomitsematta jättäminen (lkm)","Syyte hylätty (lkm)","Asia rauennut (lkm)","Uhkasakko (lkm)","Syyksi luettuja rikoksia oikeudessa, rangaistusmääräyssakoissa ja rikesakoissa yhteensä (lkm)","Syyksi luettuja rikoksia oikeudessa (lkm)","Hylättyjä syytteitä yhteensä (lkm)","Rauenneita syytteitä yhteensä (lkm)"
"2015","Yhteensä","Yhteensä","Lapsen seksuaalinen hyväksikäyttö 20:6-7","Rangaistusten lukumäärä",301,301,0,98,0.0,0,93,0,5,195,2,0,0,0,0,0,0,1,62,0,0,481,481,96,0
"2015","Yhteensä","Yhteensä","Raiskaus, törkeä raiskaus 20:1-2","Rangaistusten lukumäärä",162,162,0,63,0.0,0,61,0,2,96,1,0,0,0,0,0,0,2,48,3,0,223,223,95,3
"2015","Yhteensä","Yhteensä","Muut seksuaalirikokset 20:4-5, 8-9","Rangaistusten lukumäärä",94,84,0,8,0.0,0,7,0,1,49,1,10,0,0,0,0,0,1,14,1,0,224,214,35,1
"2015","Yhteensä","Yhteensä","D.Rikokset viranomaisia ja yleistä järjestystä vastaan, perätön lausuma","Rangaistusten lukumäärä",7234,1528,0,165,0.0,0,130,1,34,368,10,5706,0,0,0,0,0,42,165,25,0,9312,3606,527,69
"2015","Yhteensä","Yhteensä","Virkamiehen vastustaminen 16:1-2","Rangaistusten lukumäärä",1192,302,0,73,0.0,0,57,1,15,148,0,890,0,0,0,0,0,6,7,4,0,1397,507,25,6
"2015","Yhteensä","Yhteensä","Haitanteko virkamiehelle 16:3","Rangaistusten lukumäärä",1256,61,0,0,0.0,0,0,0,0,0,0,1195,0,0,0,0,0,3,2,0,0,1586,391,16,3
"2015","Yhteensä","Yhteensä","Perätön lausuma, väärän henkilötiedon, todistuksen antaminen 15:1-5, 16:5,8","Rangaistusten lukumäärä",580,113,0,8,0.0,0,6,0,2,28,3,467,0,0,0,0,0,1,27,3,0,907,440,56,7
"2015","Yhteensä","Yhteensä","Muut rikokset viranomaisia ja yleistä järjestystä vastaan 15:6-11, 16:4, 6-7, 9-17, 17:1-22, 34a:1§1/2","Rangaistusten lukumäärä",4206,1052,0,84,0.0,0,67,0,17,192,7,3154,0,0,0,0,0,32,129,18,0,5422,2268,430,53
"2015","Yhteensä","Yhteensä","E. Liikennerikokset","Rangaistusten lukumäärä",105853,18669,0,2451,0.0,0,1294,127,1030,5709,79,87184,0,0,2,1,0,32,210,61,0,121593,34409,552,190
"2015","Yhteensä","Yhteensä","Liikenneturvallisuuden vaarantaminen 23:1","Rangaistusten lukumäärä",77395,1293,0,28,0.0,0,23,0,5,6,2,76102,0,0,0,1,0,20,77,10,0,80581,4479,168,36
"2015","Yhteensä","Yhteensä","Törkeä liikenneturvallisuuden vaarantaminen 23:2","Rangaistusten lukumäärä",2441,2441,0,206,0.0,0,170,4,32,263,7,0,0,0,2,0,0,2,12,0,0,2946,2946,28,1
"2015","Yhteensä","Yhteensä","Rattijuopumus 23:3","Rangaistusten lukumäärä",6507,6507,0,397,0.0,0,317,11,69,105,38,0,0,0,0,0,0,0,26,20,0,9216,9216,107,47
"2015","Yhteensä","Yhteensä","Törkeä rattijuopumus 23:4","Rangaistusten lukumäärä",7026,7026,0,1632,0.0,0,637,106,889,5259,2,0,0,0,0,0,0,2,45,19,0,7502,7502,74,24
"2015","Yhteensä","Yhteensä","Muu liikennejuopumus 23:5-7","Rangaistusten lukumäärä",252,252,0,1,0.0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,260,260,2,0
"2015","Yhteensä","Yhteensä","Kulkuneuvon luovuttaminen juopuneelle 23:8","Rangaistusten lukumäärä",389,389,0,1,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,36,8,0,463,463,52,11
"2015","Yhteensä","Yhteensä","Muut liikennerikokset 23:9-11","Rangaistusten lukumäärä",11843,761,0,186,0.0,0,146,6,34,72,29,11082,0,0,0,0,0,7,14,4,0,20625,9543,121,71
"2015","Yhteensä","Yhteensä","F. Muut rikoslakia vastaan tehdyt rikokset","Rangaistusten lukumäärä",18346,8521,0,1156,0.0,0,972,15,169,2070,61,9792,0,0,6,0,33,106,591,119,0,31347,21522,1716,387
"2015","Yhteensä","Yhteensä","Aserikokset, terveyttä ja turvallisuutta vaarantavat rikokset 41, 44 luku","Rangaistusten lukumäärä",4239,1164,0,94,0.0,0,70,3,21,103,12,3042,0,0,0,0,33,21,54,9,0,6114,3039,175,33
"2015","Yhteensä","Yhteensä","Tuhotyö, liikennetuhotyö 34:1-3, 34a:1§1/3,5","Rangaistusten lukumäärä",64,64,0,25,0.0,0,23,0,2,33,0,0,0,0,0,0,0,5,4,0,0,81,81,9,0
"2015","Yhteensä","Yhteensä","Väärennys, rahan väärennys 33:1-5, 37:1-7","Rangaistusten lukumäärä",791,483,0,78,0.0,0,67,1,10,80,6,308,0,0,0,0,0,5,39,6,0,2022,1714,117,54
"2015","Yhteensä","Yhteensä","Sotilasrikokset 45 luku","Rangaistusten lukumäärä",199,198,0,4,0.0,0,3,0,1,64,0,1,0,0,0,0,0,3,4,3,0,248,247,7,4
"2015","Yhteensä","Yhteensä","Työrikokset 47 luku","Rangaistusten lukumäärä",199,195,0,0,0.0,0,0,0,0,4,0,4,0,0,0,0,0,2,53,4,0,223,219,62,5
"2015","Yhteensä","Yhteensä","Ympäristörikokset 48 luku, 34a:1§1/4","Rangaistusten lukumäärä",81,49,0,2,0.0,0,1,0,1,6,0,32,0,0,0,0,0,0,19,0,0,90,58,31,0
"2015","Yhteensä","Yhteensä","Alkoholirikokset 50a luku","Rangaistusten lukumäärä",943,54,0,0,0.0,0,0,0,0,8,0,889,0,0,0,0,0,0,31,1,0,1009,120,61,3
"2015","Yhteensä","Yhteensä","Huumausainerikokset 50 luku","Rangaistusten lukumäärä",9451,4099,0,717,0.0,0,624,8,85,1072,27,5352,0,0,0,0,0,30,136,26,0,16662,11310,400,106
"2015","Yhteensä","Yhteensä","Muut 11-14,18,24,25,30,38,40,48a,49,51 luvut, 34:4-11, 34a:1§1/1,3-5, 34a:2-5","Rangaistusten lukumäärä",2379,2215,0,236,0.0,0,184,3,49,700,16,164,0,0,6,0,0,40,251,70,0,4898,4734,854,182
"2015","Yhteensä","Yhteensä","G. Muita lakeja vastaan tehdyt rikokset","Rangaistusten lukumäärä",292811,2713,0,58,0.0,0,11,47,0,0,1,49429,0,0,0,270,240669,60,73,9,1473,297268,7170,204,43
"2015","Yhteensä","Yhteensä","Alkoholilaki 50a:4,6","Rangaistusten lukumäärä",1497,10,0,0,0.0,0,0,0,0,0,0,196,0,0,0,0,1291,3,1,0,0,1550,63,3,1
"2015","Yhteensä","Yhteensä","Tieliikennelaki 103§, 105a§, Ajoneuvolaki 96§, Ajokorttilaki 93§, 94§","Rangaistusten lukumäärä",274498,837,0,0,0.0,0,0,0,0,0,1,37104,0,0,0,264,236557,34,33,4,0,277314,3653,102,24
"2015","Yhteensä","Yhteensä","Laki järjestyksenvalvojista 26§, Kokoontumislaki 26§","Rangaistusten lukumäärä",42,5,0,0,0.0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,46,9,0,0
"2015","Yhteensä","Yhteensä","Oikeudenkäymiskaari 17:36, Laki oikeudenkäynnistä rikosasioissa 8:4-5","Rangaistusten lukumäärä",1473,1473,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1473,2086,2086,0,0
"2015","Yhteensä","Yhteensä","Rikokset muita lakeja ja asetuksia vastaan","Rangaistusten lukumäärä",15301,388,0,58,0.0,0,11,47,0,0,0,12092,0,0,0,6,2821,23,39,5,0,16272,1359,99,18
"2015","Yhteensä","Yhteensä","Rikosnimike tuntematon","Rangaistusten lukumäärä",6,6,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,12,12,1,1
"2015","Yhteensä","Suomi","Yhteensä","Rangaistusten lukumäärä",436029,49679,12,6541,0.0,0,4594,232,1715,11434,353,155098,0,0,11,256,231252,432,2577,566,1362,497447,111097,7234,1347
"2015","Yhteensä","Suomi","A.Omaisuusrikokset","Rangaistusten lukumäärä",34814,13662,0,1812,0.0,0,1490,22,300,2396,176,21152,0,0,2,0,0,79,895,175,0,60247,39095,3081,465
"2015","Yhteensä","Suomi","Varkaus, törkeä varkaus 28:1-2, 34a:1","Rangaistusten lukumäärä",2943,2943,0,803,0.0,0,662,11,130,539,70,0,0,0,0,0,0,9,151,31,0,8020,8020,614,79
"2015","Yhteensä","Suomi","Näpistys 28:3","Rangaistusten lukumäärä",22297,3358,0,1,0.0,0,1,0,0,0,21,18939,0,0,0,0,0,7,69,31,0,29393,10454,224,88
"2015","Yhteensä","Suomi","Kavallus 28:4-6","Rangaistusten lukumäärä",440,394,0,11,0.0,0,9,0,2,178,3,46,0,0,0,0,0,5,55,7,0,741,695,102,16
"2015","Yhteensä","Suomi","Petos, vakuutus- ja maksuvälinepetos, maksuvälinerikos 36:1-4, 37:8-14","Rangaistusten lukumäärä",4522,3573,0,454,0.0,0,340,4,110,941,42,949,0,0,0,0,0,24,257,44,0,12311,11362,1033,115
"2015","Yhteensä","Suomi","Vero- ja avustusrikokset 29:1-8","Rangaistusten lukumäärä",433,134,0,13,0.0,0,13,0,0,82,2,299,0,0,0,0,0,2,44,4,0,822,523,149,13
"2015","Yhteensä","Suomi","Ryöstö, kiristys 31:1-4","Rangaistusten lukumäärä",630,630,0,329,0.0,0,306,3,20,279,0,0,0,0,2,0,0,1,59,15,0,844,844,130,23
"2015","Yhteensä","Suomi","Vahingonteko 35:1-3, 34a:1/3 & 1/4","Rangaistusten lukumäärä",1821,1372,0,33,0.0,0,25,0,8,90,6,449,0,0,0,0,0,20,91,18,0,3893,3444,279,77
"2015","Yhteensä","Suomi","Luvaton käyttö 28:7-9","Rangaistusten lukumäärä",160,123,0,8,0.0,0,8,0,0,3,3,37,0,0,0,0,0,2,13,3,0,357,320,38,10
"2015","Yhteensä","Suomi","Kätkemisrikos, rahanpesu 32:1-10","Rangaistusten lukumäärä",514,438,0,59,0.0,0,47,1,11,52,13,76,0,0,0,0,0,4,96,10,0,1171,1095,202,17
"2015","Yhteensä","Suomi","Muut omaisuusrikokset 28:10-12, 36:5-7, 39:1-6, 46:1-12","Rangaistusten lukumäärä",742,391,0,22,0.0,0,12,0,10,178,3,351,0,0,0,0,0,4,41,10,0,1240,889,196,16
"2015","Yhteensä","Suomi","Moottorikulkuneuvon käyttövarkaus 28:9, 34a:1§11/3","Rangaistusten lukumäärä",312,306,0,79,0.0,0,67,3,9,54,13,6,0,0,0,0,0,1,19,2,0,1455,1449,114,11
"2015","Yhteensä","Suomi","B.Henkeen ja terveyteen kohdistuneet rikokset","Rangaistusten lukumäärä",8160,7323,12,1108,0.0,0,827,24,257,1637,26,837,0,0,1,0,0,122,676,231,0,11154,10317,1343,357
"2015","Yhteensä","Suomi","Tappo, murha, surma, lapsensurma 21:1-4, 34a:1§1/2,6,7","Rangaistusten lukumäärä",139,139,12,109,0.0,0,109,0,0,4,0,0,0,0,0,0,0,14,3,0,0,166,166,21,0
"2015","Yhteensä","Suomi","Törkeä pahoinpitely, tappeluun osallistuminen 21:6,12","Rangaistusten lukumäärä",507,507,0,260,0.0,0,256,0,4,240,0,0,0,0,0,0,0,6,66,6,0,556,556,122,9
"2015","Yhteensä","Suomi","Pahoinpitely, lievä pahoinpitely 21:5,7","Rangaistusten lukumäärä",7060,6373,0,720,0.0,0,447,22,251,1350,25,687,0,0,1,0,0,100,559,215,0,9754,9067,1081,336
"2015","Yhteensä","Suomi","Kuolemantuottamus 21:8-9","Rangaistusten lukumäärä",64,64,0,6,0.0,0,5,1,0,17,0,0,0,0,0,0,0,1,23,4,0,83,83,43,4
"2015","Yhteensä","Suomi","Vammantuottamus 21:10-11","Rangaistusten lukumäärä",345,196,0,5,0.0,0,4,0,1,16,0,149,0,0,0,0,0,1,16,4,0,518,369,59,6
"2015","Yhteensä","Suomi","Muut henkeen ja terveyteen kohdistuvat rikokset 12:6a,13-14, 22:1-6, 34a:1§1/2","Rangaistusten lukumäärä",45,44,0,8,0.0,0,6,1,1,10,1,1,0,0,0,0,0,0,9,2,0,77,76,17,2
"2015","Yhteensä","Suomi","C. Seksuaalirikokset","Rangaistusten lukumäärä",456,453,0,124,0.0,0,117,0,7,296,4,3,0,0,0,0,0,4,111,1,0,785,782,184,1
"2015","Yhteensä","Suomi","Lapsen seksuaalinen hyväksikäyttö 20:6-7","Rangaistusten lukumäärä",266,266,0,82,0.0,0,77,0,5,176,2,0,0,0,0,0,0,1,55,0,0,433,433,83,0
"2015","Yhteensä","Suomi","Raiskaus, törkeä raiskaus 20:1-2","Rangaistusten lukumäärä",116,116,0,36,0.0,0,35,0,1,77,1,0,0,0,0,0,0,2,43,1,0,161,161,71,1
"2015","Yhteensä","Suomi","Muut seksuaalirikokset 20:4-5, 8-9","Rangaistusten lukumäärä",74,71,0,6,0.0,0,5,0,1,43,1,3,0,0,0,0,0,1,13,0,0,191,188,30,0
"2015","Yhteensä","Suomi","D.Rikokset viranomaisia ja yleistä järjestystä vastaan, perätön lausuma","Rangaistusten lukumäärä",6147,1311,0,146,0.0,0,117,1,28,292,9,4836,0,0,0,0,0,36,136,15,0,7946,3110,473,49
"2015","Yhteensä","Suomi","Virkamiehen vastustaminen 16:1-2","Rangaistusten lukumäärä",1069,275,0,66,0.0,0,54,1,11,133,0,794,0,0,0,0,0,6,5,3,0,1257,463,21,4
"2015","Yhteensä","Suomi","Haitanteko virkamiehelle 16:3","Rangaistusten lukumäärä",1147,59,0,0,0.0,0,0,0,0,0,0,1088,0,0,0,0,0,3,2,0,0,1439,351,12,2
"2015","Yhteensä","Suomi","Perätön lausuma, väärän henkilötiedon, todistuksen antaminen 15:1-5, 16:5,8","Rangaistusten lukumäärä",418,91,0,7,0.0,0,6,0,1,26,2,327,0,0,0,0,0,1,19,1,0,667,340,44,5
"2015","Yhteensä","Suomi","Muut rikokset viranomaisia ja yleistä järjestystä vastaan 15:6-11, 16:4, 6-7, 9-17, 17:1-22, 34a:1§1/2","Rangaistusten lukumäärä",3513,886,0,73,0.0,0,57,0,16,133,7,2627,0,0,0,0,0,26,110,11,0,4583,1956,396,38
"2015","Yhteensä","Suomi","E. Liikennerikokset","Rangaistusten lukumäärä",94778,16791,0,2311,0.0,0,1224,123,964,4952,76,77987,0,0,2,1,0,31,172,36,0,109473,31486,455,125
"2015","Yhteensä","Suomi","Liikenneturvallisuuden vaarantaminen 23:1","Rangaistusten lukumäärä",69582,1217,0,28,0.0,0,23,0,5,6,2,68365,0,0,0,1,0,20,67,7,0,72525,4160,139,24
"2015","Yhteensä","Suomi","Törkeä liikenneturvallisuuden vaarantaminen 23:2","Rangaistusten lukumäärä",2264,2264,0,202,0.0,0,166,4,32,244,7,0,0,0,2,0,0,2,10,0,0,2720,2720,24,1
"2015","Yhteensä","Suomi","Rattijuopumus 23:3","Rangaistusten lukumäärä",5802,5802,0,390,0.0,0,311,11,68,91,35,0,0,0,0,0,0,0,15,10,0,8383,8383,93,33
"2015","Yhteensä","Suomi","Törkeä rattijuopumus 23:4","Rangaistusten lukumäärä",6177,6177,0,1507,0.0,0,581,102,824,4541,2,0,0,0,0,0,0,2,35,12,0,6613,6613,56,16
"2015","Yhteensä","Suomi","Muu liikennejuopumus 23:5-7","Rangaistusten lukumäärä",240,240,0,1,0.0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,248,248,2,0
"2015","Yhteensä","Suomi","Kulkuneuvon luovuttaminen juopuneelle 23:8","Rangaistusten lukumäärä",364,364,0,1,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,32,5,0,434,434,46,8
"2015","Yhteensä","Suomi","Muut liikennerikokset 23:9-11","Rangaistusten lukumäärä",10349,727,0,182,0.0,0,142,6,34,66,29,9622,0,0,0,0,0,6,13,2,0,18550,8928,95,43
"2015","Yhteensä","Suomi","F. Muut rikoslakia vastaan tehdyt rikokset","Rangaistusten lukumäärä",15966,7593,0,982,0.0,0,808,15,159,1861,60,8344,0,0,6,0,29,102,523,100,0,28022,19649,1518,319
"2015","Yhteensä","Suomi","Aserikokset, terveyttä ja turvallisuutta vaarantavat rikokset 41, 44 luku","Rangaistusten lukumäärä",3649,940,0,88,0.0,0,66,3,19,100,11,2680,0,0,0,0,29,21,46,7,0,5405,2696,164,27
"2015","Yhteensä","Suomi","Tuhotyö, liikennetuhotyö 34:1-3, 34a:1§1/3,5","Rangaistusten lukumäärä",60,60,0,22,0.0,0,20,0,2,32,0,0,0,0,0,0,0,5,4,0,0,77,77,9,0
"2015","Yhteensä","Suomi","Väärennys, rahan väärennys 33:1-5, 37:1-7","Rangaistusten lukumäärä",516,388,0,73,0.0,0,62,1,10,48,6,128,0,0,0,0,0,4,23,3,0,1674,1546,92,40
"2015","Yhteensä","Suomi","Sotilasrikokset 45 luku","Rangaistusten lukumäärä",199,198,0,4,0.0,0,3,0,1,64,0,1,0,0,0,0,0,3,4,3,0,247,246,7,4
"2015","Yhteensä","Suomi","Työrikokset 47 luku","Rangaistusten lukumäärä",194,191,0,0,0.0,0,0,0,0,4,0,3,0,0,0,0,0,2,48,4,0,216,213,54,5
"2015","Yhteensä","Suomi","Ympäristörikokset 48 luku, 34a:1§1/4","Rangaistusten lukumäärä",69,42,0,1,0.0,0,1,0,0,6,0,27,0,0,0,0,0,0,19,0,0,77,50,30,0
"2015","Yhteensä","Suomi","Alkoholirikokset 50a luku","Rangaistusten lukumäärä",579,46,0,0,0.0,0,0,0,0,6,0,533,0,0,0,0,0,0,31,1,0,633,100,61,1
"2015","Yhteensä","Suomi","Huumausainerikokset 50 luku","Rangaistusten lukumäärä",8476,3656,0,569,0.0,0,480,8,81,967,27,4820,0,0,0,0,0,29,120,17,0,15179,10359,328,78
"2015","Yhteensä","Suomi","Muut 11-14,18,24,25,30,38,40,48a,49,51 luvut, 34:4-11, 34a:1§1/1,3-5, 34a:2-5","Rangaistusten lukumäärä",2224,2072,0,225,0.0,0,176,3,46,634,16,152,0,0,6,0,0,38,228,65,0,4514,4362,773,164
"2015","Yhteensä","Suomi","G. Muita lakeja vastaan tehdyt rikokset","Rangaistusten lukumäärä",275702,2540,0,58,0.0,0,11,47,0,0,1,41939,0,0,0,255,231223,58,63,7,1362,279809,6647,179,30
"2015","Yhteensä","Suomi","Alkoholilaki 50a:4,6","Rangaistusten lukumäärä",1464,10,0,0,0.0,0,0,0,0,0,0,190,0,0,0,0,1264,3,1,0,0,1514,60,2,1
"2015","Yhteensä","Suomi","Tieliikennelaki 103§, 105a§, Ajoneuvolaki 96§, Ajokorttilaki 93§, 94§","Rangaistusten lukumäärä",261976,805,0,0,0.0,0,0,0,0,0,1,33834,0,0,0,249,227337,32,32,4,0,264648,3477,94,18
"2015","Yhteensä","Suomi","Laki järjestyksenvalvojista 26§, Kokoontumislaki 26§","Rangaistusten lukumäärä",36,5,0,0,0.0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,40,9,0,0
"2015","Yhteensä","Suomi","Oikeudenkäymiskaari 17:36, Laki oikeudenkäynnistä rikosasioissa 8:4-5","Rangaistusten lukumäärä",1362,1362,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1362,1946,1946,0,0
"2015","Yhteensä","Suomi","Rikokset muita lakeja ja asetuksia vastaan","Rangaistusten lukumäärä",10864,358,0,58,0.0,0,11,47,0,0,0,7884,0,0,0,6,2622,23,30,3,0,11661,1155,83,11
"2015","Yhteensä","Suomi","Rikosnimike tuntematon","Rangaistusten lukumäärä",6,6,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,11,11,1,1
"2015","Yhteensä","Muut kansalaisuudet yhteensä","Yhteensä","Rangaistusten lukumäärä",38515,5613,1,584,0.0,0,475,4,105,1794,19,23452,0,0,0,15,9450,38,371,169,111,43825,10923,1033,384
"2015","Yhteensä","Muut kansalaisuudet yhteensä","A.Omaisuusrikokset","Rangaistusten lukumäärä",5902,1573,0,150,0.0,0,139,0,11,534,10,4329,0,0,0,0,0,13,129,64,0,8205,3876,440,136
"2015","Yhteensä","Muut kansalaisuudet yhteensä","Varkaus, törkeä varkaus 28:1-2, 34a:1","Rangaistusten lukumäärä",682,682,0,75,0.0,0,71,0,4,228,5,0,0,0,0,0,0,0,37,35,0,2069,2069,219,75
"2015","Yhteensä","Muut kansalaisuudet yhteensä","Näpistys 28:3","Rangaistusten lukumäärä",3896,191,0,0,0.0,0,0,0,0,0,1,3705,0,0,0,0,0,0,12,5,0,4186,481,25,14
