"Vuosi","Asuinpaikka","Kansalaisuus","Rikosryhmä","Tunnusluku","Oikeudessa tuomitut, rangaistusmääräyssakot ja rikesakot yhteensä (lkm)","Oikeudessa tuomitut (lkm)","Elinkautiseen vankeuteen tuomitut (lkm)","Määräaikaiseen yhdistelmärangaistukseen, ehdottomaan vankeuteen, valvontarangaistukseen tai yhdyskuntapalveluun tuomitut yhteensä","Määräaikaiseen yhdistelmärangaistukseen, ehdottomaan vankeuteen,  valvontarangaistukseen tai yhdyskuntapalveluun tuomitut yhteensä (kk)","Yhdistelmärangaistukseen tuomitut","Ehdottomaan vankeuteen tuomitut","Valvontarangaistukseen tuomitut","Yhdyskuntapalveluun tuomitut","Ehdolliseen vankeuteen tuomitut","Aikaisempi rangaistus riittävä seuraamus","Rangaistusmääräyksellä sakkoon tuomitut (lkm)","Rangaistusmääräyksellä sakkoon tuomitut (laki: 754/2010)  (lkm)","Sakkomääräyksellä sakkoon tuomitut (lkm)","Muu seuraamus (lkm)","Rikesakko, alioikeudessa tuomitut (lkm)","Rikesakko (lkm)","Tuomitsematta jättäminen (lkm)","Syyte hylätty (lkm)","Asia rauennut (lkm)","Uhkasakko (lkm)","Syyksi luettuja rikoksia oikeudessa, rangaistusmääräyssakoissa ja rikesakoissa yhteensä (lkm)","Syyksi luettuja rikoksia oikeudessa (lkm)","Hylättyjä syytteitä yhteensä (lkm)","Rauenneita syytteitä yhteensä (lkm)"
"2019","Yhteensä","Yhteensä","Kulkuneuvon luovuttaminen juopuneelle 23:8","Rangaistusten lukumäärä",220,220,0,3,0.0,0,3,0,0,3,1,0,0,0,0,0,0,1,26,6,0,252,252,48,8
"2019","Yhteensä","Yhteensä","Muut liikennerikokset 23:9-11","Rangaistusten lukumäärä",11895,1216,0,305,0.0,0,241,11,53,133,50,0,7269,3408,0,0,2,8,10,4,0,20976,10297,179,61
"2019","Yhteensä","Yhteensä","F. Muut rikoslakia vastaan tehdyt rikokset","Rangaistusten lukumäärä",18067,9372,0,1229,0.0,0,1017,13,199,2206,73,0,8361,6,3,0,328,74,625,82,0,33850,25155,2010,350
"2019","Yhteensä","Yhteensä","Aserikokset, terveyttä ja turvallisuutta vaarantavat rikokset 41, 44 luku","Rangaistusten lukumäärä",4423,1445,0,124,0.0,0,103,3,18,118,12,0,2651,4,0,0,323,15,59,9,0,7270,4292,200,43
"2019","Yhteensä","Yhteensä","Tuhotyö, liikennetuhotyö 34:1-3, 34a:1§1/3,5","Rangaistusten lukumäärä",41,41,0,18,0.0,0,17,0,1,19,0,0,0,0,0,0,0,3,1,1,0,55,55,3,1
"2019","Yhteensä","Yhteensä","Väärennys, rahan väärennys 33:1-5, 37:1-7","Rangaistusten lukumäärä",489,256,0,32,0.0,0,30,0,2,41,4,0,233,0,0,0,0,3,32,4,0,1055,822,105,26
"2019","Yhteensä","Yhteensä","Sotilasrikokset 45 luku","Rangaistusten lukumäärä",333,333,0,1,0.0,0,0,0,1,62,2,0,0,0,0,0,0,6,8,5,0,403,403,21,5
"2019","Yhteensä","Yhteensä","Työrikokset 47 luku","Rangaistusten lukumäärä",137,133,0,0,0.0,0,0,0,0,0,0,0,4,0,0,0,0,6,44,4,0,156,152,85,6
"2019","Yhteensä","Yhteensä","Ympäristörikokset 48 luku, 34a:1§1/4","Rangaistusten lukumäärä",89,62,0,2,0.0,0,1,0,1,10,0,0,27,0,0,0,0,0,35,0,0,100,73,40,0
"2019","Yhteensä","Yhteensä","Alkoholirikokset 50a luku","Rangaistusten lukumäärä",347,27,0,0,0.0,0,0,0,0,2,0,0,315,0,0,0,5,0,1,0,0,375,55,9,0
"2019","Yhteensä","Yhteensä","Huumausainerikokset 50 luku","Rangaistusten lukumäärä",10191,5134,0,872,0.0,0,724,7,141,1318,46,0,5055,2,2,0,0,23,173,25,0,19701,14644,579,103
"2019","Yhteensä","Yhteensä","Muut 11-14,18,24,25,30,38,40,48a,49,51 luvut, 34:4-11, 34a:1§1/1,3-5, 34a:2-5","Rangaistusten lukumäärä",2017,1941,0,180,0.0,0,142,3,35,636,9,0,76,0,1,0,0,18,272,34,0,4735,4659,968,166
"2019","Yhteensä","Yhteensä","G. Muita lakeja vastaan tehdyt rikokset","Rangaistusten lukumäärä",338426,3037,0,8,0.0,0,1,7,0,0,2,0,5158,22955,0,805,307276,28,218,17,1679,341846,6457,374,61
"2019","Yhteensä","Yhteensä","Alkoholilaki 50a:4,6","Rangaistusten lukumäärä",557,4,0,0,0.0,0,0,0,0,0,0,0,21,0,0,1,532,0,1,0,0,611,58,1,0
"2019","Yhteensä","Yhteensä","Tieliikennelaki 103§, 105a§, Ajoneuvolaki 96§, Ajokorttilaki 93§, 94§","Rangaistusten lukumäärä",328273,1080,0,0,0.0,0,0,0,0,0,0,0,1555,20741,0,781,304897,16,95,4,0,330408,3215,181,32
"2019","Yhteensä","Yhteensä","Laki järjestyksenvalvojista 26§, Kokoontumislaki 26§","Rangaistusten lukumäärä",29,0,0,0,0.0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,38,9,1,0
"2019","Yhteensä","Yhteensä","Oikeudenkäymiskaari 17:36, Laki oikeudenkäynnistä rikosasioissa 8:4-5","Rangaistusten lukumäärä",1679,1679,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1679,2242,2242,0,0
"2019","Yhteensä","Yhteensä","Rikokset muita lakeja ja asetuksia vastaan","Rangaistusten lukumäärä",7888,274,0,8,0.0,0,1,7,0,0,2,0,3553,2214,0,23,1847,12,122,13,0,8547,933,191,29
"2019","Yhteensä","Yhteensä","Rikosnimike tuntematon","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2019","Yhteensä","Suomi","Yhteensä","Rangaistusten lukumäärä",442545,48989,17,6412,0.0,4,4791,153,1464,10590,512,0,29434,70088,7,764,294034,343,2661,412,1500,505473,111917,7664,1242
"2019","Yhteensä","Suomi","A.Omaisuusrikokset","Rangaistusten lukumäärä",25816,14877,0,1744,0.0,1,1494,14,235,2445,283,0,1996,8943,2,0,0,65,842,134,0,52437,41498,3158,501
"2019","Yhteensä","Suomi","Varkaus, törkeä varkaus 28:1-2, 34a:1","Rangaistusten lukumäärä",2537,2537,0,716,0.0,0,624,4,88,459,97,0,0,0,0,0,0,5,143,25,0,6834,6834,697,102
"2019","Yhteensä","Suomi","Näpistys 28:3","Rangaistusten lukumäärä",14511,5008,0,1,0.0,0,1,0,0,0,62,0,560,8943,0,0,0,14,72,24,0,22991,13488,296,105
"2019","Yhteensä","Suomi","Kavallus 28:4-6","Rangaistusten lukumäärä",426,416,0,20,0.0,0,19,0,1,180,6,0,10,0,0,0,0,6,53,6,0,687,677,98,10
"2019","Yhteensä","Suomi","Petos, vakuutus- ja maksuvälinepetos, maksuvälinerikos 36:1-4, 37:8-14","Rangaistusten lukumäärä",3963,3624,0,446,0.0,0,356,4,86,1043,58,0,339,0,0,0,0,14,237,25,0,13119,12780,989,118
"2019","Yhteensä","Suomi","Vero- ja avustusrikokset 29:1-8","Rangaistusten lukumäärä",777,167,0,16,0.0,0,9,1,6,122,0,0,610,0,0,0,0,0,27,2,0,1273,663,94,15
"2019","Yhteensä","Suomi","Ryöstö, kiristys 31:1-4","Rangaistusten lukumäärä",574,574,0,328,0.0,1,312,1,14,228,1,0,0,0,2,0,0,6,54,8,0,805,805,142,13
"2019","Yhteensä","Suomi","Vahingonteko 35:1-3, 34a:1/3 & 1/4","Rangaistusten lukumäärä",1413,1234,0,31,0.0,0,24,0,7,65,12,0,179,0,0,0,0,14,90,15,0,3181,3002,337,61
"2019","Yhteensä","Suomi","Luvaton käyttö 28:7-9","Rangaistusten lukumäärä",88,80,0,13,0.0,0,12,0,1,4,5,0,8,0,0,0,0,1,8,1,0,222,214,24,9
"2019","Yhteensä","Suomi","Kätkemisrikos, rahanpesu 32:1-10","Rangaistusten lukumäärä",561,542,0,72,0.0,0,57,2,13,127,25,0,19,0,0,0,0,3,90,7,0,1171,1152,213,14
"2019","Yhteensä","Suomi","Muut omaisuusrikokset 28:10-12, 36:5-7, 39:1-6, 46:1-12","Rangaistusten lukumäärä",713,448,0,35,0.0,0,23,1,11,195,2,0,265,0,0,0,0,2,54,15,0,1244,979,152,26
"2019","Yhteensä","Suomi","Moottorikulkuneuvon käyttövarkaus 28:9, 34a:1§11/3","Rangaistusten lukumäärä",253,247,0,66,0.0,0,57,1,8,22,15,0,6,0,0,0,0,0,14,6,0,910,904,116,28
"2019","Yhteensä","Suomi","B.Henkeen ja terveyteen kohdistuneet rikokset","Rangaistusten lukumäärä",6350,6001,17,976,0.0,3,761,19,193,1542,29,0,348,0,1,0,1,115,680,142,0,8617,8268,1270,244
"2019","Yhteensä","Suomi","Tappo, murha, surma, lapsensurma 21:1-4, 34a:1§1/2,6,7","Rangaistusten lukumäärä",143,143,17,104,0.0,3,101,0,0,4,0,0,0,0,0,0,0,18,12,0,0,165,165,30,0
"2019","Yhteensä","Suomi","Törkeä pahoinpitely, tappeluun osallistuminen 21:6,12","Rangaistusten lukumäärä",440,440,0,235,0.0,0,231,0,4,194,0,0,0,0,1,0,0,10,34,4,0,495,495,64,12
"2019","Yhteensä","Suomi","Pahoinpitely, lievä pahoinpitely 21:5,7","Rangaistusten lukumäärä",5384,5117,0,619,0.0,0,413,19,187,1298,28,0,266,0,0,0,1,83,600,136,0,7398,7131,1090,226
"2019","Yhteensä","Suomi","Kuolemantuottamus 21:8-9","Rangaistusten lukumäärä",34,34,0,2,0.0,0,2,0,0,15,0,0,0,0,0,0,0,1,14,0,0,48,48,20,0
"2019","Yhteensä","Suomi","Vammantuottamus 21:10-11","Rangaistusten lukumäärä",284,202,0,8,0.0,0,7,0,1,14,0,0,82,0,0,0,0,2,13,2,0,423,341,47,6
"2019","Yhteensä","Suomi","Muut henkeen ja terveyteen kohdistuvat rikokset 12:6a,13-14, 22:1-6, 34a:1§1/2","Rangaistusten lukumäärä",65,65,0,8,0.0,0,7,0,1,17,1,0,0,0,0,0,0,1,7,0,0,88,88,19,0
"2019","Yhteensä","Suomi","C. Seksuaalirikokset","Rangaistusten lukumäärä",397,379,0,116,0.0,0,110,0,6,211,1,0,18,0,0,0,0,7,108,3,0,542,524,208,4
"2019","Yhteensä","Suomi","Lapsen seksuaalinen hyväksikäyttö 20:6-7","Rangaistusten lukumäärä",190,190,0,59,0.0,0,57,0,2,126,1,0,0,0,0,0,0,1,36,2,0,268,268,64,2
"2019","Yhteensä","Suomi","Raiskaus, törkeä raiskaus 20:1-2","Rangaistusten lukumäärä",118,118,0,52,0.0,0,51,0,1,60,0,0,0,0,0,0,0,5,57,0,0,136,136,100,0
"2019","Yhteensä","Suomi","Muut seksuaalirikokset 20:4-5, 8-9","Rangaistusten lukumäärä",89,71,0,5,0.0,0,2,0,3,25,0,0,18,0,0,0,0,1,15,1,0,138,120,44,2
"2019","Yhteensä","Suomi","D.Rikokset viranomaisia ja yleistä järjestystä vastaan, perätön lausuma","Rangaistusten lukumäärä",4630,1410,0,119,0.0,0,85,5,29,282,14,0,3214,6,1,0,0,35,100,20,0,6452,3232,363,44
"2019","Yhteensä","Suomi","Virkamiehen vastustaminen 16:1-2","Rangaistusten lukumäärä",968,357,0,71,0.0,0,49,5,17,145,2,0,611,0,1,0,0,10,5,2,0,1164,553,22,3
"2019","Yhteensä","Suomi","Haitanteko virkamiehelle 16:3","Rangaistusten lukumäärä",793,67,0,0,0.0,0,0,0,0,0,0,0,725,1,0,0,0,4,2,0,0,1103,377,15,1
"2019","Yhteensä","Suomi","Perätön lausuma, väärän henkilötiedon, todistuksen antaminen 15:1-5, 16:5,8","Rangaistusten lukumäärä",272,79,0,1,0.0,0,0,0,1,15,1,0,193,0,0,0,0,0,6,1,0,484,291,17,6
"2019","Yhteensä","Suomi","Muut rikokset viranomaisia ja yleistä järjestystä vastaan 15:6-11, 16:4, 6-7, 9-17, 17:1-22, 34a:1§1/2","Rangaistusten lukumäärä",2597,907,0,47,0.0,0,36,0,11,122,11,0,1685,5,0,0,0,21,87,17,0,3701,2011,309,34
"2019","Yhteensä","Suomi","E. Liikennerikokset","Rangaistusten lukumäärä",70809,15246,0,2371,0.0,0,1466,95,810,4129,111,0,13526,42020,0,2,17,27,172,37,0,85224,29661,542,109
"2019","Yhteensä","Suomi","Liikenneturvallisuuden vaarantaminen 23:1","Rangaistusten lukumäärä",45955,1009,0,45,0.0,0,37,3,5,16,8,0,5774,39157,0,2,15,10,81,5,0,48453,3507,154,14
"2019","Yhteensä","Suomi","Törkeä liikenneturvallisuuden vaarantaminen 23:2","Rangaistusten lukumäärä",2418,2418,0,215,0.0,0,178,1,36,300,6,0,0,0,0,0,0,3,14,2,0,2768,2768,38,6
"2019","Yhteensä","Suomi","Rattijuopumus 23:3","Rangaistusten lukumäärä",6714,5483,0,651,0.0,0,553,7,91,149,41,0,1231,0,0,0,0,3,13,7,0,9594,8363,113,20
"2019","Yhteensä","Suomi","Törkeä rattijuopumus 23:4","Rangaistusten lukumäärä",4789,4789,0,1159,0.0,0,458,73,628,3536,6,0,0,0,0,0,0,1,28,15,0,5084,5084,49,18
"2019","Yhteensä","Suomi","Muu liikennejuopumus 23:5-7","Rangaistusten lukumäärä",212,212,0,0,0.0,0,0,0,0,4,1,0,0,0,0,0,0,1,1,0,0,227,227,2,0
"2019","Yhteensä","Suomi","Kulkuneuvon luovuttaminen juopuneelle 23:8","Rangaistusten lukumäärä",209,209,0,3,0.0,0,3,0,0,3,1,0,0,0,0,0,0,1,25,5,0,240,240,46,7
"2019","Yhteensä","Suomi","Muut liikennerikokset 23:9-11","Rangaistusten lukumäärä",10512,1126,0,298,0.0,0,237,11,50,121,48,0,6521,2863,0,0,2,8,10,3,0,18858,9472,140,44
"2019","Yhteensä","Suomi","F. Muut rikoslakia vastaan tehdyt rikokset","Rangaistusten lukumäärä",15355,8324,0,1078,0.0,0,874,13,191,1981,72,0,6725,5,3,0,301,67,550,64,0,29939,22908,1788,300
"2019","Yhteensä","Suomi","Aserikokset, terveyttä ja turvallisuutta vaarantavat rikokset 41, 44 luku","Rangaistusten lukumäärä",3170,1173,0,123,0.0,0,102,3,18,110,12,0,1698,3,0,0,296,13,52,4,0,5863,3866,187,30
"2019","Yhteensä","Suomi","Tuhotyö, liikennetuhotyö 34:1-3, 34a:1§1/3,5","Rangaistusten lukumäärä",37,37,0,17,0.0,0,16,0,1,16,0,0,0,0,0,0,0,3,1,1,0,51,51,3,1
"2019","Yhteensä","Suomi","Väärennys, rahan väärennys 33:1-5, 37:1-7","Rangaistusten lukumäärä",263,163,0,29,0.0,0,27,0,2,14,3,0,100,0,0,0,0,0,12,0,0,740,640,68,20
"2019","Yhteensä","Suomi","Sotilasrikokset 45 luku","Rangaistusten lukumäärä",332,332,0,1,0.0,0,0,0,1,62,2,0,0,0,0,0,0,6,8,5,0,402,402,21,5
"2019","Yhteensä","Suomi","Työrikokset 47 luku","Rangaistusten lukumäärä",129,125,0,0,0.0,0,0,0,0,0,0,0,4,0,0,0,0,6,42,4,0,148,144,83,6
"2019","Yhteensä","Suomi","Ympäristörikokset 48 luku, 34a:1§1/4","Rangaistusten lukumäärä",84,58,0,2,0.0,0,1,0,1,9,0,0,26,0,0,0,0,0,34,0,0,95,69,38,0
"2019","Yhteensä","Suomi","Alkoholirikokset 50a luku","Rangaistusten lukumäärä",267,26,0,0,0.0,0,0,0,0,2,0,0,236,0,0,0,5,0,1,0,0,290,49,9,0
"2019","Yhteensä","Suomi","Huumausainerikokset 50 luku","Rangaistusten lukumäärä",9203,4604,0,733,0.0,0,593,7,133,1200,46,0,4597,2,2,0,0,21,152,20,0,17951,13352,497,87
"2019","Yhteensä","Suomi","Muut 11-14,18,24,25,30,38,40,48a,49,51 luvut, 34:4-11, 34a:1§1/1,3-5, 34a:2-5","Rangaistusten lukumäärä",1870,1806,0,173,0.0,0,135,3,35,568,9,0,64,0,1,0,0,18,248,30,0,4399,4335,882,151
"2019","Yhteensä","Suomi","G. Muita lakeja vastaan tehdyt rikokset","Rangaistusten lukumäärä",319188,2752,0,8,0.0,0,1,7,0,0,2,0,3607,19114,0,762,293715,27,209,12,1500,322262,5826,334,40
"2019","Yhteensä","Suomi","Alkoholilaki 50a:4,6","Rangaistusten lukumäärä",544,4,0,0,0.0,0,0,0,0,0,0,0,20,0,0,1,520,0,1,0,0,593,53,1,0
"2019","Yhteensä","Suomi","Tieliikennelaki 103§, 105a§, Ajoneuvolaki 96§, Ajokorttilaki 93§, 94§","Rangaistusten lukumäärä",312320,1020,0,0,0.0,0,0,0,0,0,0,0,1323,18481,0,740,291496,15,91,4,0,314300,3000,162,27
"2019","Yhteensä","Suomi","Laki järjestyksenvalvojista 26§, Kokoontumislaki 26§","Rangaistusten lukumäärä",28,0,0,0,0.0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,36,8,1,0
"2019","Yhteensä","Suomi","Oikeudenkäymiskaari 17:36, Laki oikeudenkäynnistä rikosasioissa 8:4-5","Rangaistusten lukumäärä",1500,1500,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,2035,2035,0,0
"2019","Yhteensä","Suomi","Rikokset muita lakeja ja asetuksia vastaan","Rangaistusten lukumäärä",4796,228,0,8,0.0,0,1,7,0,0,2,0,2236,633,0,21,1699,12,117,8,0,5298,730,170,13
"2019","Yhteensä","Suomi","Rikosnimike tuntematon","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2019","Yhteensä","Muut kansalaisuudet yhteensä","Yhteensä","Rangaistusten lukumäärä",37406,6299,3,595,0.0,0,487,3,105,1868,30,0,6429,11090,0,43,13588,34,376,116,179,42927,11820,1020,265
"2019","Yhteensä","Muut kansalaisuudet yhteensä","A.Omaisuusrikokset","Rangaistusten lukumäärä",4417,1648,0,114,0.0,0,106,0,8,497,14,0,671,2098,0,0,0,7,109,29,0,6395,3626,347,58
"2019","Yhteensä","Muut kansalaisuudet yhteensä","Varkaus, törkeä varkaus 28:1-2, 34a:1","Rangaistusten lukumäärä",600,600,0,64,0.0,0,61,0,3,192,8,0,0,0,0,0,0,0,29,11,0,1400,1400,151,13
"2019","Yhteensä","Muut kansalaisuudet yhteensä","Näpistys 28:3","Rangaistusten lukumäärä",2577,367,0,0,0.0,0,0,0,0,0,1,0,112,2098,0,0,0,2,15,6,0,3034,824,42,18
