"Vuosi","Asuinpaikka","Kansalaisuus","Rikosryhmä","Tunnusluku","Oikeudessa tuomitut, rangaistusmääräyssakot ja rikesakot yhteensä (lkm)","Oikeudessa tuomitut (lkm)","Elinkautiseen vankeuteen tuomitut (lkm)","Määräaikaiseen yhdistelmärangaistukseen, ehdottomaan vankeuteen, valvontarangaistukseen tai yhdyskuntapalveluun tuomitut yhteensä","Määräaikaiseen yhdistelmärangaistukseen, ehdottomaan vankeuteen,  valvontarangaistukseen tai yhdyskuntapalveluun tuomitut yhteensä (kk)","Yhdistelmärangaistukseen tuomitut","Ehdottomaan vankeuteen tuomitut","Valvontarangaistukseen tuomitut","Yhdyskuntapalveluun tuomitut","Ehdolliseen vankeuteen tuomitut","Aikaisempi rangaistus riittävä seuraamus","Rangaistusmääräyksellä sakkoon tuomitut (lkm)","Rangaistusmääräyksellä sakkoon tuomitut (laki: 754/2010)  (lkm)","Sakkomääräyksellä sakkoon tuomitut (lkm)","Muu seuraamus (lkm)","Rikesakko, alioikeudessa tuomitut (lkm)","Rikesakko (lkm)","Tuomitsematta jättäminen (lkm)","Syyte hylätty (lkm)","Asia rauennut (lkm)","Uhkasakko (lkm)","Syyksi luettuja rikoksia oikeudessa, rangaistusmääräyssakoissa ja rikesakoissa yhteensä (lkm)","Syyksi luettuja rikoksia oikeudessa (lkm)","Hylättyjä syytteitä yhteensä (lkm)","Rauenneita syytteitä yhteensä (lkm)"
"2017","On vakinainen asuinpaikka Suomessa","Somalia","Tieliikennelaki 103§, 105a§, Ajoneuvolaki 96§, Ajokorttilaki 93§, 94§","Rangaistusten lukumäärä",243,0,0,0,0.0,0,0,0,0,0,0,2,0,44,0,0,197,0,0,0,0,244,1,1,0
"2017","On vakinainen asuinpaikka Suomessa","Somalia","Laki järjestyksenvalvojista 26§, Kokoontumislaki 26§","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Somalia","Oikeudenkäymiskaari 17:36, Laki oikeudenkäynnistä rikosasioissa 8:4-5","Rangaistusten lukumäärä",19,19,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19,0,0
"2017","On vakinainen asuinpaikka Suomessa","Somalia","Rikokset muita lakeja ja asetuksia vastaan","Rangaistusten lukumäärä",42,2,0,0,0.0,0,0,0,0,0,0,0,19,1,0,0,20,0,0,0,0,43,3,0,0
"2017","On vakinainen asuinpaikka Suomessa","Somalia","Rikosnimike tuntematon","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Yhteensä","Rangaistusten lukumäärä",1635,354,0,30,0.0,0,21,1,8,104,4,48,221,388,0,1,624,4,35,8,6,1902,621,84,18
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","A.Omaisuusrikokset","Rangaistusten lukumäärä",191,79,0,2,0.0,0,1,0,1,25,0,5,11,96,0,0,0,1,5,0,0,287,175,11,2
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Varkaus, törkeä varkaus 28:1-2, 34a:1","Rangaistusten lukumäärä",13,13,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,28,28,5,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Näpistys 28:3","Rangaistusten lukumäärä",119,13,0,0,0.0,0,0,0,0,0,0,5,5,96,0,0,0,0,0,0,0,161,55,0,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Kavallus 28:4-6","Rangaistusten lukumäärä",2,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Petos, vakuutus- ja maksuvälinepetos, maksuvälinerikos 36:1-4, 37:8-14","Rangaistusten lukumäärä",31,28,0,1,0.0,0,0,0,1,13,0,0,3,0,0,0,0,1,2,0,0,56,53,3,1
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Vero- ja avustusrikokset 29:1-8","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Ryöstö, kiristys 31:1-4","Rangaistusten lukumäärä",7,7,0,1,0.0,0,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,7,7,2,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Vahingonteko 35:1-3, 34a:1/3 & 1/4","Rangaistusten lukumäärä",6,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,1,1
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Luvaton käyttö 28:7-9","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Kätkemisrikos, rahanpesu 32:1-10","Rangaistusten lukumäärä",6,5,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9,8,0,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Muut omaisuusrikokset 28:10-12, 36:5-7, 39:1-6, 46:1-12","Rangaistusten lukumäärä",6,5,0,0,0.0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,6,5,0,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Moottorikulkuneuvon käyttövarkaus 28:9, 34a:1§11/3","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","B.Henkeen ja terveyteen kohdistuneet rikokset","Rangaistusten lukumäärä",90,85,0,11,0.0,0,8,0,3,24,4,1,4,0,0,0,0,0,10,5,0,129,124,23,6
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Tappo, murha, surma, lapsensurma 21:1-4, 34a:1§1/2,6,7","Rangaistusten lukumäärä",1,1,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Törkeä pahoinpitely, tappeluun osallistuminen 21:6,12","Rangaistusten lukumäärä",4,4,0,2,0.0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Pahoinpitely, lievä pahoinpitely 21:5,7","Rangaistusten lukumäärä",84,79,0,8,0.0,0,5,0,3,22,3,1,4,0,0,0,0,0,9,5,0,120,115,21,6
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Kuolemantuottamus 21:8-9","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Vammantuottamus 21:10-11","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Muut henkeen ja terveyteen kohdistuvat rikokset 12:6a,13-14, 22:1-6, 34a:1§1/2","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","C. Seksuaalirikokset","Rangaistusten lukumäärä",17,17,0,6,0.0,0,6,0,0,10,0,0,0,0,0,0,0,0,7,0,0,21,21,8,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Lapsen seksuaalinen hyväksikäyttö 20:6-7","Rangaistusten lukumäärä",5,5,0,2,0.0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,7,7,1,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Raiskaus, törkeä raiskaus 20:1-2","Rangaistusten lukumäärä",11,11,0,4,0.0,0,4,0,0,7,0,0,0,0,0,0,0,0,6,0,0,13,13,6,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Muut seksuaalirikokset 20:4-5, 8-9","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","D.Rikokset viranomaisia ja yleistä järjestystä vastaan, perätön lausuma","Rangaistusten lukumäärä",61,23,0,0,0.0,0,0,0,0,8,0,0,38,0,0,0,0,1,3,1,0,79,41,8,3
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Virkamiehen vastustaminen 16:1-2","Rangaistusten lukumäärä",10,5,0,0,0.0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,14,9,1,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Haitanteko virkamiehelle 16:3","Rangaistusten lukumäärä",4,0,0,0,0.0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,1,0,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Perätön lausuma, väärän henkilötiedon, todistuksen antaminen 15:1-5, 16:5,8","Rangaistusten lukumäärä",6,2,0,0,0.0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,6,2,2
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Muut rikokset viranomaisia ja yleistä järjestystä vastaan 15:6-11, 16:4, 6-7, 9-17, 17:1-22, 34a:1§1/2","Rangaistusten lukumäärä",41,16,0,0,0.0,0,0,0,0,3,0,0,25,0,0,0,0,1,3,1,0,50,25,5,1
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","E. Liikennerikokset","Rangaistusten lukumäärä",348,71,0,4,0.0,0,0,1,3,15,0,21,61,195,0,0,0,1,2,0,0,368,91,6,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Liikenneturvallisuuden vaarantaminen 23:1","Rangaistusten lukumäärä",226,7,0,0,0.0,0,0,0,0,0,0,17,30,172,0,0,0,0,0,0,0,229,10,2,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Törkeä liikenneturvallisuuden vaarantaminen 23:2","Rangaistusten lukumäärä",7,7,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Rattijuopumus 23:3","Rangaistusten lukumäärä",35,35,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Törkeä rattijuopumus 23:4","Rangaistusten lukumäärä",17,17,0,4,0.0,0,0,1,3,13,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Muu liikennejuopumus 23:5-7","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Kulkuneuvon luovuttaminen juopuneelle 23:8","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Muut liikennerikokset 23:9-11","Rangaistusten lukumäärä",63,5,0,0,0.0,0,0,0,0,0,0,4,31,23,0,0,0,1,1,0,0,76,18,2,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","F. Muut rikoslakia vastaan tehdyt rikokset","Rangaistusten lukumäärä",93,57,0,7,0.0,0,6,0,1,22,0,2,34,0,0,0,0,0,5,2,0,165,129,23,7
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Aserikokset, terveyttä ja turvallisuutta vaarantavat rikokset 41, 44 luku","Rangaistusten lukumäärä",4,2,0,0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,7,1,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Tuhotyö, liikennetuhotyö 34:1-3, 34a:1§1/3,5","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Väärennys, rahan väärennys 33:1-5, 37:1-7","Rangaistusten lukumäärä",4,3,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11,10,3,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Sotilasrikokset 45 luku","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Työrikokset 47 luku","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Ympäristörikokset 48 luku, 34a:1§1/4","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Alkoholirikokset 50a luku","Rangaistusten lukumäärä",1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Huumausainerikokset 50 luku","Rangaistusten lukumäärä",78,46,0,6,0.0,0,6,0,0,20,0,2,30,0,0,0,0,0,1,2,0,120,88,13,6
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Muut 11-14,18,24,25,30,38,40,48a,49,51 luvut, 34:4-11, 34a:1§1/1,3-5, 34a:2-5","Rangaistusten lukumäärä",5,5,0,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,23,23,2,1
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","G. Muita lakeja vastaan tehdyt rikokset","Rangaistusten lukumäärä",835,22,0,0,0.0,0,0,0,0,0,0,19,73,97,0,1,624,1,3,0,6,853,40,5,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Alkoholilaki 50a:4,6","Rangaistusten lukumäärä",2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Tieliikennelaki 103§, 105a§, Ajoneuvolaki 96§, Ajokorttilaki 93§, 94§","Rangaistusten lukumäärä",725,5,0,0,0.0,0,0,0,0,0,0,15,2,95,0,1,608,0,0,0,0,734,14,1,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Laki järjestyksenvalvojista 26§, Kokoontumislaki 26§","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Oikeudenkäymiskaari 17:36, Laki oikeudenkäynnistä rikosasioissa 8:4-5","Rangaistusten lukumäärä",6,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,8,0,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Rikokset muita lakeja ja asetuksia vastaan","Rangaistusten lukumäärä",102,11,0,0,0.0,0,0,0,0,0,0,4,71,2,0,0,14,1,3,0,0,109,18,4,0
"2017","On vakinainen asuinpaikka Suomessa","Muut Afrikan maat","Rikosnimike tuntematon","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Yhteensä","Rangaistusten lukumäärä",271,22,0,0,0.0,0,0,0,0,6,0,1,21,44,0,0,183,1,2,0,1,285,36,4,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","A.Omaisuusrikokset","Rangaistusten lukumäärä",8,3,0,0,0.0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,15,10,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Varkaus, törkeä varkaus 28:1-2, 34a:1","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Näpistys 28:3","Rangaistusten lukumäärä",4,0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,2,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Kavallus 28:4-6","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Petos, vakuutus- ja maksuvälinepetos, maksuvälinerikos 36:1-4, 37:8-14","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Vero- ja avustusrikokset 29:1-8","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Ryöstö, kiristys 31:1-4","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Vahingonteko 35:1-3, 34a:1/3 & 1/4","Rangaistusten lukumäärä",3,2,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,6,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Luvaton käyttö 28:7-9","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Kätkemisrikos, rahanpesu 32:1-10","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Muut omaisuusrikokset 28:10-12, 36:5-7, 39:1-6, 46:1-12","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Moottorikulkuneuvon käyttövarkaus 28:9, 34a:1§11/3","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","B.Henkeen ja terveyteen kohdistuneet rikokset","Rangaistusten lukumäärä",5,5,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,5,5,2,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Tappo, murha, surma, lapsensurma 21:1-4, 34a:1§1/2,6,7","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Törkeä pahoinpitely, tappeluun osallistuminen 21:6,12","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Pahoinpitely, lievä pahoinpitely 21:5,7","Rangaistusten lukumäärä",5,5,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,5,5,2,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Kuolemantuottamus 21:8-9","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Vammantuottamus 21:10-11","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Muut henkeen ja terveyteen kohdistuvat rikokset 12:6a,13-14, 22:1-6, 34a:1§1/2","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","C. Seksuaalirikokset","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Lapsen seksuaalinen hyväksikäyttö 20:6-7","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Raiskaus, törkeä raiskaus 20:1-2","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Muut seksuaalirikokset 20:4-5, 8-9","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","D.Rikokset viranomaisia ja yleistä järjestystä vastaan, perätön lausuma","Rangaistusten lukumäärä",4,1,0,0,0.0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,5,2,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Virkamiehen vastustaminen 16:1-2","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Haitanteko virkamiehelle 16:3","Rangaistusten lukumäärä",1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Perätön lausuma, väärän henkilötiedon, todistuksen antaminen 15:1-5, 16:5,8","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Muut rikokset viranomaisia ja yleistä järjestystä vastaan 15:6-11, 16:4, 6-7, 9-17, 17:1-22, 34a:1§1/2","Rangaistusten lukumäärä",2,0,0,0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","E. Liikennerikokset","Rangaistusten lukumäärä",41,8,0,0,0.0,0,0,0,0,1,0,1,4,28,0,0,0,1,1,0,0,43,10,2,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Liikenneturvallisuuden vaarantaminen 23:1","Rangaistusten lukumäärä",29,2,0,0,0.0,0,0,0,0,0,0,1,2,24,0,0,0,1,1,0,0,29,2,2,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Törkeä liikenneturvallisuuden vaarantaminen 23:2","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Rattijuopumus 23:3","Rangaistusten lukumäärä",3,3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Törkeä rattijuopumus 23:4","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Muu liikennejuopumus 23:5-7","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Kulkuneuvon luovuttaminen juopuneelle 23:8","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Muut liikennerikokset 23:9-11","Rangaistusten lukumäärä",7,1,0,0,0.0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,9,3,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","F. Muut rikoslakia vastaan tehdyt rikokset","Rangaistusten lukumäärä",9,4,0,0,0.0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,13,8,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Aserikokset, terveyttä ja turvallisuutta vaarantavat rikokset 41, 44 luku","Rangaistusten lukumäärä",2,0,0,0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Tuhotyö, liikennetuhotyö 34:1-3, 34a:1§1/3,5","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Väärennys, rahan väärennys 33:1-5, 37:1-7","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Sotilasrikokset 45 luku","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Työrikokset 47 luku","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Ympäristörikokset 48 luku, 34a:1§1/4","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Alkoholirikokset 50a luku","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","On vakinainen asuinpaikka Suomessa","Pohjois-Amerikka","Huumausainerikokset 50 luku","Rangaistusten lukumäärä",6,3,0,0,0.0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,10,7,0,0
