"Vuosi","Asuinpaikka","Kansalaisuus","Rikosryhmä","Tunnusluku","Oikeudessa tuomitut, rangaistusmääräyssakot ja rikesakot yhteensä (lkm)","Oikeudessa tuomitut (lkm)","Elinkautiseen vankeuteen tuomitut (lkm)","Määräaikaiseen yhdistelmärangaistukseen, ehdottomaan vankeuteen, valvontarangaistukseen tai yhdyskuntapalveluun tuomitut yhteensä","Määräaikaiseen yhdistelmärangaistukseen, ehdottomaan vankeuteen,  valvontarangaistukseen tai yhdyskuntapalveluun tuomitut yhteensä (kk)","Yhdistelmärangaistukseen tuomitut","Ehdottomaan vankeuteen tuomitut","Valvontarangaistukseen tuomitut","Yhdyskuntapalveluun tuomitut","Ehdolliseen vankeuteen tuomitut","Aikaisempi rangaistus riittävä seuraamus","Rangaistusmääräyksellä sakkoon tuomitut (lkm)","Rangaistusmääräyksellä sakkoon tuomitut (laki: 754/2010)  (lkm)","Sakkomääräyksellä sakkoon tuomitut (lkm)","Muu seuraamus (lkm)","Rikesakko, alioikeudessa tuomitut (lkm)","Rikesakko (lkm)","Tuomitsematta jättäminen (lkm)","Syyte hylätty (lkm)","Asia rauennut (lkm)","Uhkasakko (lkm)","Syyksi luettuja rikoksia oikeudessa, rangaistusmääräyssakoissa ja rikesakoissa yhteensä (lkm)","Syyksi luettuja rikoksia oikeudessa (lkm)","Hylättyjä syytteitä yhteensä (lkm)","Rauenneita syytteitä yhteensä (lkm)"
"2009","Yhteensä","Suomi","Petos, vakuutus- ja maksuvälinepetos, maksuvälinerikos 36:1-4, 37:8-14","Rangaistusten lukumäärä",4297,3152,0,488,0.0,0,385,0,103,719,41,1145,0,0,1,0,0,30,269,44,0,8851,7707,841,74
"2009","Yhteensä","Suomi","Vero- ja avustusrikokset 29:1-8","Rangaistusten lukumäärä",502,276,0,41,0.0,0,32,0,9,146,2,226,0,0,0,0,0,2,39,11,0,1091,865,139,29
"2009","Yhteensä","Suomi","Ryöstö, kiristys 31:1-4","Rangaistusten lukumäärä",511,511,0,297,0.0,0,265,0,32,205,0,0,0,0,3,0,0,0,42,15,0,635,635,96,21
"2009","Yhteensä","Suomi","Vahingonteko 35:1-3, 34a:1/3 & 1/4","Rangaistusten lukumäärä",2897,2086,0,53,0.0,0,41,0,12,82,10,811,0,0,1,0,0,34,128,66,0,6197,5387,415,136
"2009","Yhteensä","Suomi","Luvaton käyttö 28:7-9","Rangaistusten lukumäärä",251,203,0,22,0.0,0,18,0,4,9,9,48,0,0,0,0,0,4,9,5,0,615,567,69,11
"2009","Yhteensä","Suomi","Kätkemisrikos, rahanpesu 32:1-10","Rangaistusten lukumäärä",624,519,0,65,0.0,0,52,0,13,60,12,105,0,0,0,0,0,10,90,9,0,1515,1410,237,19
"2009","Yhteensä","Suomi","Muut omaisuusrikokset 28:10-12, 36:5-7, 39:1-6, 46:1-12","Rangaistusten lukumäärä",513,328,0,23,0.0,0,11,0,12,154,3,185,0,0,0,0,0,4,67,6,0,1104,919,176,23
"2009","Yhteensä","Suomi","Moottorikulkuneuvon käyttövarkaus 28:9, 34a:1§11/3","Rangaistusten lukumäärä",623,619,0,186,0.0,0,149,0,37,83,19,4,0,0,0,0,0,8,26,6,0,3056,3054,201,36
"2009","Yhteensä","Suomi","B.Henkeen ja terveyteen kohdistuneet rikokset","Rangaistusten lukumäärä",10341,9658,13,1615,0.0,0,1222,0,393,2149,31,683,0,0,5,0,0,165,797,222,0,13715,13033,1456,310
"2009","Yhteensä","Suomi","Tappo, murha, surma, lapsensurma 21:1-4, 34a:1§1/2,6,7","Rangaistusten lukumäärä",179,179,13,151,0.0,0,151,0,0,3,1,0,0,0,0,0,0,11,2,0,0,207,207,15,0
"2009","Yhteensä","Suomi","Törkeä pahoinpitely, tappeluun osallistuminen 21:6,12","Rangaistusten lukumäärä",682,682,0,378,0.0,0,378,0,0,289,0,0,0,0,3,0,0,11,68,3,0,753,753,115,7
"2009","Yhteensä","Suomi","Pahoinpitely, lievä pahoinpitely 21:5,7","Rangaistusten lukumäärä",8949,8402,0,1063,0.0,0,674,0,389,1804,30,547,0,0,2,0,0,136,660,213,0,11951,11405,1176,290
"2009","Yhteensä","Suomi","Kuolemantuottamus 21:8-9","Rangaistusten lukumäärä",94,94,0,9,0.0,0,9,0,0,25,0,0,0,0,0,0,0,4,33,1,0,118,118,53,1
"2009","Yhteensä","Suomi","Vammantuottamus 21:10-11","Rangaistusten lukumäärä",368,232,0,4,0.0,0,4,0,0,10,0,136,0,0,0,0,0,2,20,5,0,573,437,66,11
"2009","Yhteensä","Suomi","Muut henkeen ja terveyteen kohdistuvat rikokset 12:6a,13-14, 22:1-6, 34a:1§1/2","Rangaistusten lukumäärä",69,69,0,10,0.0,0,6,0,4,18,0,0,0,0,0,0,0,1,14,0,0,113,113,31,1
"2009","Yhteensä","Suomi","C. Seksuaalirikokset","Rangaistusten lukumäärä",448,448,0,116,0.0,0,105,0,11,275,0,0,0,0,0,0,0,4,101,3,0,710,710,173,4
"2009","Yhteensä","Suomi","Lapsen seksuaalinen hyväksikäyttö 20:6-7","Rangaistusten lukumäärä",262,262,0,70,0.0,0,64,0,6,185,0,0,0,0,0,0,0,3,50,2,0,434,434,76,2
"2009","Yhteensä","Suomi","Raiskaus, törkeä raiskaus 20:1-2","Rangaistusten lukumäärä",74,74,0,37,0.0,0,35,0,2,36,0,0,0,0,0,0,0,1,22,1,0,106,106,43,1
"2009","Yhteensä","Suomi","Muut seksuaalirikokset 20:4-5, 8-9","Rangaistusten lukumäärä",112,112,0,9,0.0,0,6,0,3,54,0,0,0,0,0,0,0,0,29,0,0,170,170,54,1
"2009","Yhteensä","Suomi","D.Rikokset viranomaisia ja yleistä järjestystä vastaan, perätön lausuma","Rangaistusten lukumäärä",6589,1712,0,206,0.0,0,137,0,69,327,4,4877,0,0,0,0,0,60,141,25,0,8454,3577,359,60
"2009","Yhteensä","Suomi","Virkamiehen vastustaminen 16:1-2","Rangaistusten lukumäärä",1085,374,0,115,0.0,0,74,0,41,140,1,711,0,0,0,0,0,4,4,2,0,1273,562,18,3
"2009","Yhteensä","Suomi","Haitanteko virkamiehelle 16:3","Rangaistusten lukumäärä",1329,62,0,0,0.0,0,0,0,0,0,0,1267,0,0,0,0,0,3,3,1,0,1683,416,13,6
"2009","Yhteensä","Suomi","Perätön lausuma, väärän henkilötiedon, todistuksen antaminen 15:1-5, 16:5,8","Rangaistusten lukumäärä",521,144,0,14,0.0,0,9,0,5,40,0,377,0,0,0,0,0,2,35,2,0,776,399,57,3
"2009","Yhteensä","Suomi","Muut rikokset viranomaisia ja yleistä järjestystä vastaan 15:6-11, 16:4, 6-7, 9-17, 17:1-22, 34a:1§1/2","Rangaistusten lukumäärä",3654,1132,0,77,0.0,0,54,0,23,147,3,2522,0,0,0,0,0,51,99,20,0,4722,2200,271,48
"2009","Yhteensä","Suomi","E. Liikennerikokset","Rangaistusten lukumäärä",118111,23689,0,3666,0.0,0,2009,0,1657,7081,44,94422,0,0,2,0,0,65,323,63,0,135887,41470,728,178
"2009","Yhteensä","Suomi","Liikenneturvallisuuden vaarantaminen 23:1","Rangaistusten lukumäärä",84903,1748,0,25,0.0,0,20,0,5,11,4,83155,0,0,0,0,0,41,178,7,0,88956,5801,280,22
"2009","Yhteensä","Suomi","Törkeä liikenneturvallisuuden vaarantaminen 23:2","Rangaistusten lukumäärä",2581,2581,0,201,0.0,0,163,0,38,224,8,0,0,0,1,0,0,4,18,2,0,3194,3194,35,7
"2009","Yhteensä","Suomi","Rattijuopumus 23:3","Rangaistusten lukumäärä",7636,7636,0,373,0.0,0,302,0,71,80,10,0,0,0,0,0,0,8,22,16,0,9967,9968,107,37
"2009","Yhteensä","Suomi","Törkeä rattijuopumus 23:4","Rangaistusten lukumäärä",9940,9940,0,2918,0.0,0,1412,0,1506,6695,6,0,0,0,1,0,0,6,45,27,0,10601,10601,82,31
"2009","Yhteensä","Suomi","Muu liikennejuopumus 23:5-7","Rangaistusten lukumäärä",459,459,0,5,0.0,0,3,0,2,14,0,0,0,0,0,0,0,0,5,1,0,479,479,6,2
"2009","Yhteensä","Suomi","Kulkuneuvon luovuttaminen juopuneelle 23:8","Rangaistusten lukumäärä",764,764,0,0,0.0,0,0,0,0,2,1,0,0,0,0,0,0,1,49,6,0,905,905,76,9
"2009","Yhteensä","Suomi","Muut liikennerikokset 23:9-11","Rangaistusten lukumäärä",11828,561,0,144,0.0,0,109,0,35,55,15,11267,0,0,0,0,0,5,6,4,0,21785,10522,142,70
"2009","Yhteensä","Suomi","F. Muut rikoslakia vastaan tehdyt rikokset","Rangaistusten lukumäärä",14096,7899,0,1039,0.0,0,834,0,205,1385,40,6180,0,0,10,0,17,172,532,135,0,24010,17822,1538,308
"2009","Yhteensä","Suomi","Aserikokset, terveyttä ja turvallisuutta vaarantavat rikokset 41, 44 luku","Rangaistusten lukumäärä",3918,1293,0,86,0.0,0,62,0,24,85,6,2608,0,0,1,0,17,34,38,12,0,5900,3276,140,26
"2009","Yhteensä","Suomi","Tuhotyö, liikennetuhotyö 34:1-3, 34a:1§1/3,5","Rangaistusten lukumäärä",69,69,0,19,0.0,0,17,0,2,47,0,0,0,0,0,0,0,3,6,1,0,81,81,10,1
"2009","Yhteensä","Suomi","Väärennys, rahan väärennys 33:1-5, 37:1-7","Rangaistusten lukumäärä",964,682,0,123,0.0,0,97,0,26,105,10,282,0,0,0,0,0,12,34,6,0,2003,1722,98,25
"2009","Yhteensä","Suomi","Sotilasrikokset 45 luku","Rangaistusten lukumäärä",360,356,0,2,0.0,0,1,0,1,87,0,4,0,0,5,0,0,16,13,4,0,471,468,23,4
"2009","Yhteensä","Suomi","Työrikokset 47 luku","Rangaistusten lukumäärä",244,236,0,0,0.0,0,0,0,0,3,0,8,0,0,0,0,0,5,49,2,0,267,259,74,10
"2009","Yhteensä","Suomi","Ympäristörikokset 48 luku, 34a:1§1/4","Rangaistusten lukumäärä",76,56,0,0,0.0,0,0,0,0,5,0,20,0,0,0,0,0,3,9,0,0,87,67,13,0
"2009","Yhteensä","Suomi","Alkoholirikokset 50a luku","Rangaistusten lukumäärä",33,0,0,0,0.0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,33,0,0,0
"2009","Yhteensä","Suomi","Huumausainerikokset 50 luku","Rangaistusten lukumäärä",6052,2961,0,523,0.0,0,441,0,82,534,18,3091,0,0,0,0,0,30,59,16,0,10153,7067,248,58
"2009","Yhteensä","Suomi","Muut 11-14,18,24,25,30,38,40,48a,49,51 luvut, 34:4-11, 34a:1§1/1,3-5, 34a:2-5","Rangaistusten lukumäärä",2380,2246,0,286,0.0,0,216,0,70,519,6,134,0,0,4,0,0,69,324,94,0,5015,4882,932,184
"2009","Yhteensä","Suomi","G. Muita lakeja vastaan tehdyt rikokset","Rangaistusten lukumäärä",328854,3136,0,35,0.0,0,33,0,2,18,0,59349,0,0,0,322,266369,123,114,23,1351,335910,10192,327,69
"2009","Yhteensä","Suomi","Alkoholilaki 50a:4,6","Rangaistusten lukumäärä",2594,99,0,10,0.0,0,8,0,2,18,0,2495,0,0,0,0,0,5,4,1,0,2724,229,9,1
"2009","Yhteensä","Suomi","Tieliikennelaki 103§, 105a§, Ajoneuvolaki 96§, Ajokorttilaki 93§, 94§","Rangaistusten lukumäärä",311222,1189,0,0,0.0,0,0,0,0,0,0,47204,0,0,0,320,262829,77,61,9,0,315917,5884,200,43
"2009","Yhteensä","Suomi","Laki järjestyksenvalvojista 26§, Kokoontumislaki 26§","Rangaistusten lukumäärä",37,2,0,0,0.0,0,0,0,0,0,0,35,0,0,0,0,0,0,3,4,0,38,3,4,4
"2009","Yhteensä","Suomi","Oikeudenkäymiskaari 17:36, Laki oikeudenkäynnistä rikosasioissa 8:4-5","Rangaistusten lukumäärä",1351,1351,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1351,2232,2232,0,1
"2009","Yhteensä","Suomi","Rikokset muita lakeja ja asetuksia vastaan","Rangaistusten lukumäärä",13650,495,0,25,0.0,0,25,0,0,0,0,9615,0,0,0,2,3540,41,46,9,0,14999,1844,114,20
"2009","Yhteensä","Suomi","Rikosnimike tuntematon","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,129
"2009","Yhteensä","Muut kansalaisuudet yhteensä","Yhteensä","Rangaistusten lukumäärä",31637,5937,0,532,0.0,0,399,0,133,2011,22,17962,0,0,2,14,7738,52,353,228,127,36823,11126,957,370
"2009","Yhteensä","Muut kansalaisuudet yhteensä","A.Omaisuusrikokset","Rangaistusten lukumäärä",5171,1658,0,185,0.0,0,164,0,21,657,16,3513,0,0,0,0,0,9,99,55,0,7765,4253,454,96
"2009","Yhteensä","Muut kansalaisuudet yhteensä","Varkaus, törkeä varkaus 28:1-2, 34a:1","Rangaistusten lukumäärä",791,791,0,87,0.0,0,77,0,10,258,9,0,0,0,0,0,0,0,39,14,0,2443,2444,235,26
"2009","Yhteensä","Muut kansalaisuudet yhteensä","Näpistys 28:3","Rangaistusten lukumäärä",3101,69,0,0,0.0,0,0,0,0,0,0,3032,0,0,0,0,0,1,3,6,0,3242,210,12,11
