"126p -- Rangaistukset kansalaisuuden, asuinpaikan ja rikoksen mukaan (käräjäoikeudet ja hovioikeus ensimmäisenä oikeusasteena, rangaistus- ja sakkomääräykset ja rikesakot), 2009-2022"

"Vuosi","Asuinpaikka","Kansalaisuus","Rikosryhmä","Tunnusluku","Oikeudessa tuomitut, rangaistusmääräyssakot ja rikesakot yhteensä (lkm)","Oikeudessa tuomitut (lkm)","Elinkautiseen vankeuteen tuomitut (lkm)","Määräaikaiseen yhdistelmärangaistukseen, ehdottomaan vankeuteen, valvontarangaistukseen tai yhdyskuntapalveluun tuomitut yhteensä","Määräaikaiseen yhdistelmärangaistukseen, ehdottomaan vankeuteen,  valvontarangaistukseen tai yhdyskuntapalveluun tuomitut yhteensä (kk)","Yhdistelmärangaistukseen tuomitut","Ehdottomaan vankeuteen tuomitut","Valvontarangaistukseen tuomitut","Yhdyskuntapalveluun tuomitut","Ehdolliseen vankeuteen tuomitut","Aikaisempi rangaistus riittävä seuraamus","Rangaistusmääräyksellä sakkoon tuomitut (lkm)","Rangaistusmääräyksellä sakkoon tuomitut (laki: 754/2010)  (lkm)","Sakkomääräyksellä sakkoon tuomitut (lkm)","Muu seuraamus (lkm)","Rikesakko, alioikeudessa tuomitut (lkm)","Rikesakko (lkm)","Tuomitsematta jättäminen (lkm)","Syyte hylätty (lkm)","Asia rauennut (lkm)","Uhkasakko (lkm)","Syyksi luettuja rikoksia oikeudessa, rangaistusmääräyssakoissa ja rikesakoissa yhteensä (lkm)","Syyksi luettuja rikoksia oikeudessa (lkm)","Hylättyjä syytteitä yhteensä (lkm)","Rauenneita syytteitä yhteensä (lkm)"
"2021","Yhteensä","Muu Eurooppa kuin EU27 maat","Muut liikennerikokset 23:9-11","Rangaistusten lukumäärä",142,3,0,1,0.0,0,1,0,0,0,0,0,87,52,0,0,0,0,0,0,0,198,59,1,3
"2021","Yhteensä","Muu Eurooppa kuin EU27 maat","F. Muut rikoslakia vastaan tehdyt rikokset","Rangaistusten lukumäärä",308,139,0,20,0.0,0,19,0,1,47,0,0,166,0,0,0,3,2,12,3,0,437,268,36,3
"2021","Yhteensä","Muu Eurooppa kuin EU27 maat","Aserikokset, terveyttä ja turvallisuutta vaarantavat rikokset 41, 44 luku","Rangaistusten lukumäärä",76,17,0,0,0.0,0,0,0,0,2,0,0,56,0,0,0,3,0,7,1,0,102,43,10,1
"2021","Yhteensä","Muu Eurooppa kuin EU27 maat","Tuhotyö, liikennetuhotyö 34:1-3, 34a:1§1/3,5","Rangaistusten lukumäärä",1,1,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"2021","Yhteensä","Muu Eurooppa kuin EU27 maat","Väärennys, rahan väärennys 33:1-5, 37:1-7","Rangaistusten lukumäärä",31,9,0,0,0.0,0,0,0,0,2,0,0,22,0,0,0,0,0,2,0,0,35,13,4,0
"2021","Yhteensä","Muu Eurooppa kuin EU27 maat","Sotilasrikokset 45 luku","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2021","Yhteensä","Muu Eurooppa kuin EU27 maat","Työrikokset 47 luku","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","Yhteensä","Muu Eurooppa kuin EU27 maat","Ympäristörikokset 48 luku, 34a:1§1/4","Rangaistusten lukumäärä",2,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,0
"2021","Yhteensä","Muu Eurooppa kuin EU27 maat","Alkoholirikokset 50a luku","Rangaistusten lukumäärä",31,1,0,0,0.0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,31,1,0,0
"2021","Yhteensä","Muu Eurooppa kuin EU27 maat","Huumausainerikokset 50 luku","Rangaistusten lukumäärä",99,63,0,17,0.0,0,16,0,1,12,0,0,36,0,0,0,0,1,2,0,0,172,136,7,0
"2021","Yhteensä","Muu Eurooppa kuin EU27 maat","Muut 11-14,18,24,25,30,38,40,48a,49,51 luvut, 34:4-11, 34a:1§1/1,3-5, 34a:2-5","Rangaistusten lukumäärä",67,46,0,2,0.0,0,2,0,0,31,0,0,21,0,0,0,0,1,0,2,0,92,71,14,2
"2021","Yhteensä","Muu Eurooppa kuin EU27 maat","G. Muita lakeja vastaan tehdyt rikokset","Rangaistusten lukumäärä",653,24,0,0,0.0,0,0,0,0,0,0,0,414,200,0,2,15,3,1,0,12,663,34,3,0
"2021","Yhteensä","Muu Eurooppa kuin EU27 maat","Alkoholilaki 50a:4,6","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","Yhteensä","Muu Eurooppa kuin EU27 maat","Tieliikennelaki 103§, 105a§, Ajoneuvolaki 96§, Ajokorttilaki 93§, 94§","Rangaistusten lukumäärä",215,6,0,0,0.0,0,0,0,0,0,0,0,96,108,0,2,5,1,1,0,0,217,8,2,0
"2021","Yhteensä","Muu Eurooppa kuin EU27 maat","Laki järjestyksenvalvojista 26§, Kokoontumislaki 26§","Rangaistusten lukumäärä",1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2021","Yhteensä","Muu Eurooppa kuin EU27 maat","Oikeudenkäymiskaari 17:36, Laki oikeudenkäynnistä rikosasioissa 8:4-5","Rangaistusten lukumäärä",12,12,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,17,0,0
"2021","Yhteensä","Muu Eurooppa kuin EU27 maat","Rikokset muita lakeja ja asetuksia vastaan","Rangaistusten lukumäärä",425,6,0,0,0.0,0,0,0,0,0,0,0,317,92,0,0,10,2,0,0,0,428,9,1,0
"2021","Yhteensä","Muu Eurooppa kuin EU27 maat","Rikosnimike tuntematon","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","Yhteensä","Turkki","Yhteensä","Rangaistusten lukumäärä",423,110,0,2,0.0,0,2,0,0,53,0,0,111,201,0,0,1,2,8,2,0,484,171,14,5
"2021","Yhteensä","Turkki","A.Omaisuusrikokset","Rangaistusten lukumäärä",27,9,0,0,0.0,0,0,0,0,4,0,0,8,10,0,0,0,0,1,0,0,56,38,1,2
"2021","Yhteensä","Turkki","Varkaus, törkeä varkaus 28:1-2, 34a:1","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","Yhteensä","Turkki","Näpistys 28:3","Rangaistusten lukumäärä",12,1,0,0,0.0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,12,1,0,0
"2021","Yhteensä","Turkki","Kavallus 28:4-6","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","Yhteensä","Turkki","Petos, vakuutus- ja maksuvälinepetos, maksuvälinerikos 36:1-4, 37:8-14","Rangaistusten lukumäärä",3,3,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,8,1,0
"2021","Yhteensä","Turkki","Vero- ja avustusrikokset 29:1-8","Rangaistusten lukumäärä",9,2,0,0,0.0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,29,22,0,0
"2021","Yhteensä","Turkki","Ryöstö, kiristys 31:1-4","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2021","Yhteensä","Turkki","Vahingonteko 35:1-3, 34a:1/3 & 1/4","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2
"2021","Yhteensä","Turkki","Luvaton käyttö 28:7-9","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","Yhteensä","Turkki","Kätkemisrikos, rahanpesu 32:1-10","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","Yhteensä","Turkki","Muut omaisuusrikokset 28:10-12, 36:5-7, 39:1-6, 46:1-12","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
"2021","Yhteensä","Turkki","Moottorikulkuneuvon käyttövarkaus 28:9, 34a:1§11/3","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","Yhteensä","Turkki","B.Henkeen ja terveyteen kohdistuneet rikokset","Rangaistusten lukumäärä",24,24,0,0,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,28,28,3,1
"2021","Yhteensä","Turkki","Tappo, murha, surma, lapsensurma 21:1-4, 34a:1§1/2,6,7","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","Yhteensä","Turkki","Törkeä pahoinpitely, tappeluun osallistuminen 21:6,12","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2021","Yhteensä","Turkki","Pahoinpitely, lievä pahoinpitely 21:5,7","Rangaistusten lukumäärä",21,21,0,0,0.0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,24,24,3,1
"2021","Yhteensä","Turkki","Kuolemantuottamus 21:8-9","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2021","Yhteensä","Turkki","Vammantuottamus 21:10-11","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2021","Yhteensä","Turkki","Muut henkeen ja terveyteen kohdistuvat rikokset 12:6a,13-14, 22:1-6, 34a:1§1/2","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2021","Yhteensä","Turkki","C. Seksuaalirikokset","Rangaistusten lukumäärä",9,8,0,2,0.0,0,2,0,0,6,0,0,1,0,0,0,0,0,3,1,0,10,9,4,1
"2021","Yhteensä","Turkki","Lapsen seksuaalinen hyväksikäyttö 20:6-7","Rangaistusten lukumäärä",2,2,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,3,0,1
"2021","Yhteensä","Turkki","Raiskaus, törkeä raiskaus 20:1-2","Rangaistusten lukumäärä",5,5,0,2,0.0,0,2,0,0,3,0,0,0,0,0,0,0,0,2,0,0,5,5,3,0
"2021","Yhteensä","Turkki","Muut seksuaalirikokset 20:4-5, 8-9","Rangaistusten lukumäärä",2,1,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,1,0
"2021","Yhteensä","Turkki","D.Rikokset viranomaisia ja yleistä järjestystä vastaan, perätön lausuma","Rangaistusten lukumäärä",9,4,0,0,0.0,0,0,0,0,2,0,0,5,0,0,0,0,0,2,0,0,10,5,5,0
"2021","Yhteensä","Turkki","Virkamiehen vastustaminen 16:1-2","Rangaistusten lukumäärä",2,0,0,0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0
"2021","Yhteensä","Turkki","Haitanteko virkamiehelle 16:3","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
"2021","Yhteensä","Turkki","Perätön lausuma, väärän henkilötiedon, todistuksen antaminen 15:1-5, 16:5,8","Rangaistusten lukumäärä",1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2021","Yhteensä","Turkki","Muut rikokset viranomaisia ja yleistä järjestystä vastaan 15:6-11, 16:4, 6-7, 9-17, 17:1-22, 34a:1§1/2","Rangaistusten lukumäärä",6,4,0,0,0.0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,6,4,4,0
"2021","Yhteensä","Turkki","E. Liikennerikokset","Rangaistusten lukumäärä",247,28,0,0,0.0,0,0,0,0,7,0,0,37,182,0,0,0,0,0,0,0,258,39,0,0
"2021","Yhteensä","Turkki","Liikenneturvallisuuden vaarantaminen 23:1","Rangaistusten lukumäärä",206,6,0,0,0.0,0,0,0,0,0,0,0,22,178,0,0,0,0,0,0,0,207,7,0,0
"2021","Yhteensä","Turkki","Törkeä liikenneturvallisuuden vaarantaminen 23:2","Rangaistusten lukumäärä",19,19,0,0,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0
"2021","Yhteensä","Turkki","Rattijuopumus 23:3","Rangaistusten lukumäärä",5,2,0,0,0.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,4,0,0
"2021","Yhteensä","Turkki","Törkeä rattijuopumus 23:4","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2021","Yhteensä","Turkki","Muu liikennejuopumus 23:5-7","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","Yhteensä","Turkki","Kulkuneuvon luovuttaminen juopuneelle 23:8","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","Yhteensä","Turkki","Muut liikennerikokset 23:9-11","Rangaistusten lukumäärä",16,0,0,0,0.0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,22,6,0,0
"2021","Yhteensä","Turkki","F. Muut rikoslakia vastaan tehdyt rikokset","Rangaistusten lukumäärä",43,35,0,0,0.0,0,0,0,0,24,0,0,8,0,0,0,0,1,0,1,0,56,48,1,1
"2021","Yhteensä","Turkki","Aserikokset, terveyttä ja turvallisuutta vaarantavat rikokset 41, 44 luku","Rangaistusten lukumäärä",4,2,0,0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,4,0,0
"2021","Yhteensä","Turkki","Tuhotyö, liikennetuhotyö 34:1-3, 34a:1§1/3,5","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","Yhteensä","Turkki","Väärennys, rahan väärennys 33:1-5, 37:1-7","Rangaistusten lukumäärä",4,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
"2021","Yhteensä","Turkki","Sotilasrikokset 45 luku","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","Yhteensä","Turkki","Työrikokset 47 luku","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","Yhteensä","Turkki","Ympäristörikokset 48 luku, 34a:1§1/4","Rangaistusten lukumäärä",2,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0
"2021","Yhteensä","Turkki","Alkoholirikokset 50a luku","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2021","Yhteensä","Turkki","Huumausainerikokset 50 luku","Rangaistusten lukumäärä",10,5,0,0,0.0,0,0,0,0,3,0,0,5,0,0,0,0,1,0,0,0,16,11,0,0
"2021","Yhteensä","Turkki","Muut 11-14,18,24,25,30,38,40,48a,49,51 luvut, 34:4-11, 34a:1§1/1,3-5, 34a:2-5","Rangaistusten lukumäärä",22,22,0,0,0.0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,0,27,27,1,1
"2021","Yhteensä","Turkki","G. Muita lakeja vastaan tehdyt rikokset","Rangaistusten lukumäärä",64,2,0,0,0.0,0,0,0,0,0,0,0,52,9,0,0,1,1,0,0,0,66,4,0,0
"2021","Yhteensä","Turkki","Alkoholilaki 50a:4,6","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","Yhteensä","Turkki","Tieliikennelaki 103§, 105a§, Ajoneuvolaki 96§, Ajokorttilaki 93§, 94§","Rangaistusten lukumäärä",7,0,0,0,0.0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,7,0,0,0
"2021","Yhteensä","Turkki","Laki järjestyksenvalvojista 26§, Kokoontumislaki 26§","Rangaistusten lukumäärä",1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2021","Yhteensä","Turkki","Oikeudenkäymiskaari 17:36, Laki oikeudenkäynnistä rikosasioissa 8:4-5","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2021","Yhteensä","Turkki","Rikokset muita lakeja ja asetuksia vastaan","Rangaistusten lukumäärä",56,2,0,0,0.0,0,0,0,0,0,0,0,47,6,0,0,1,1,0,0,0,57,3,0,0
"2021","Yhteensä","Turkki","Rikosnimike tuntematon","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","Yhteensä","Venäjä","Yhteensä","Rangaistusten lukumäärä",1778,327,0,31,0.0,0,18,3,10,103,1,0,620,823,0,1,8,2,30,9,10,2042,591,68,13
"2021","Yhteensä","Venäjä","A.Omaisuusrikokset","Rangaistusten lukumäärä",291,71,0,4,0.0,0,4,0,0,23,1,0,101,119,0,0,0,0,10,6,0,392,172,20,8
"2021","Yhteensä","Venäjä","Varkaus, törkeä varkaus 28:1-2, 34a:1","Rangaistusten lukumäärä",14,14,0,3,0.0,0,3,0,0,5,0,0,0,0,0,0,0,0,2,3,0,24,24,6,4
"2021","Yhteensä","Venäjä","Näpistys 28:3","Rangaistusten lukumäärä",141,18,0,0,0.0,0,0,0,0,0,0,0,4,119,0,0,0,0,1,0,0,189,66,2,1
"2021","Yhteensä","Venäjä","Kavallus 28:4-6","Rangaistusten lukumäärä",4,4,0,0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
"2021","Yhteensä","Venäjä","Petos, vakuutus- ja maksuvälinepetos, maksuvälinerikos 36:1-4, 37:8-14","Rangaistusten lukumäärä",20,12,0,0,0.0,0,0,0,0,5,1,0,8,0,0,0,0,0,3,0,0,33,25,4,0
"2021","Yhteensä","Venäjä","Vero- ja avustusrikokset 29:1-8","Rangaistusten lukumäärä",65,6,0,0,0.0,0,0,0,0,2,0,0,59,0,0,0,0,0,2,0,0,72,13,2,0
"2021","Yhteensä","Venäjä","Ryöstö, kiristys 31:1-4","Rangaistusten lukumäärä",6,6,0,1,0.0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0
"2021","Yhteensä","Venäjä","Vahingonteko 35:1-3, 34a:1/3 & 1/4","Rangaistusten lukumäärä",4,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,1,0
"2021","Yhteensä","Venäjä","Luvaton käyttö 28:7-9","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2021","Yhteensä","Venäjä","Kätkemisrikos, rahanpesu 32:1-10","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0
"2021","Yhteensä","Venäjä","Muut omaisuusrikokset 28:10-12, 36:5-7, 39:1-6, 46:1-12","Rangaistusten lukumäärä",35,5,0,0,0.0,0,0,0,0,3,0,0,30,0,0,0,0,0,0,3,0,38,8,2,3
"2021","Yhteensä","Venäjä","Moottorikulkuneuvon käyttövarkaus 28:9, 34a:1§11/3","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0
"2021","Yhteensä","Venäjä","B.Henkeen ja terveyteen kohdistuneet rikokset","Rangaistusten lukumäärä",49,47,0,5,0.0,0,4,1,0,15,0,0,2,0,0,0,0,0,5,1,0,68,66,13,1
"2021","Yhteensä","Venäjä","Tappo, murha, surma, lapsensurma 21:1-4, 34a:1§1/2,6,7","Rangaistusten lukumäärä",1,1,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2021","Yhteensä","Venäjä","Törkeä pahoinpitely, tappeluun osallistuminen 21:6,12","Rangaistusten lukumäärä",6,6,0,2,0.0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0
"2021","Yhteensä","Venäjä","Pahoinpitely, lievä pahoinpitely 21:5,7","Rangaistusten lukumäärä",41,39,0,2,0.0,0,1,1,0,11,0,0,2,0,0,0,0,0,5,1,0,60,58,8,1
"2021","Yhteensä","Venäjä","Kuolemantuottamus 21:8-9","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"2021","Yhteensä","Venäjä","Vammantuottamus 21:10-11","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
"2021","Yhteensä","Venäjä","Muut henkeen ja terveyteen kohdistuvat rikokset 12:6a,13-14, 22:1-6, 34a:1§1/2","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","Yhteensä","Venäjä","C. Seksuaalirikokset","Rangaistusten lukumäärä",3,3,0,1,0.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
"2021","Yhteensä","Venäjä","Lapsen seksuaalinen hyväksikäyttö 20:6-7","Rangaistusten lukumäärä",2,2,0,1,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"2021","Yhteensä","Venäjä","Raiskaus, törkeä raiskaus 20:1-2","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"2021","Yhteensä","Venäjä","Muut seksuaalirikokset 20:4-5, 8-9","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","Yhteensä","Venäjä","D.Rikokset viranomaisia ja yleistä järjestystä vastaan, perätön lausuma","Rangaistusten lukumäärä",40,9,0,0,0.0,0,0,0,0,1,0,0,31,0,0,0,0,0,1,0,0,47,16,4,1
"2021","Yhteensä","Venäjä","Virkamiehen vastustaminen 16:1-2","Rangaistusten lukumäärä",5,1,0,0,0.0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,5,1,1,0
"2021","Yhteensä","Venäjä","Haitanteko virkamiehelle 16:3","Rangaistusten lukumäärä",8,1,0,0,0.0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,10,3,0,0
"2021","Yhteensä","Venäjä","Perätön lausuma, väärän henkilötiedon, todistuksen antaminen 15:1-5, 16:5,8","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","Yhteensä","Venäjä","Muut rikokset viranomaisia ja yleistä järjestystä vastaan 15:6-11, 16:4, 6-7, 9-17, 17:1-22, 34a:1§1/2","Rangaistusten lukumäärä",27,7,0,0,0.0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,32,12,3,1
"2021","Yhteensä","Venäjä","E. Liikennerikokset","Rangaistusten lukumäärä",789,115,0,14,0.0,0,3,2,9,48,0,0,124,550,0,0,0,0,3,1,0,849,175,6,2
"2021","Yhteensä","Venäjä","Liikenneturvallisuuden vaarantaminen 23:1","Rangaistusten lukumäärä",595,9,0,0,0.0,0,0,0,0,0,0,0,65,521,0,0,0,0,2,0,0,607,21,2,0
"2021","Yhteensä","Venäjä","Törkeä liikenneturvallisuuden vaarantaminen 23:2","Rangaistusten lukumäärä",17,17,0,2,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0
"2021","Yhteensä","Venäjä","Rattijuopumus 23:3","Rangaistusten lukumäärä",47,29,0,2,0.0,0,2,0,0,1,0,0,18,0,0,0,0,0,0,0,0,59,41,0,0
"2021","Yhteensä","Venäjä","Törkeä rattijuopumus 23:4","Rangaistusten lukumäärä",57,57,0,10,0.0,0,0,2,8,47,0,0,0,0,0,0,0,0,0,1,0,59,59,1,1
"2021","Yhteensä","Venäjä","Muu liikennejuopumus 23:5-7","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","Yhteensä","Venäjä","Kulkuneuvon luovuttaminen juopuneelle 23:8","Rangaistusten lukumäärä",3,3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,2,0
"2021","Yhteensä","Venäjä","Muut liikennerikokset 23:9-11","Rangaistusten lukumäärä",70,0,0,0,0.0,0,0,0,0,0,0,0,41,29,0,0,0,0,0,0,0,101,31,1,1
"2021","Yhteensä","Venäjä","F. Muut rikoslakia vastaan tehdyt rikokset","Rangaistusten lukumäärä",186,64,0,7,0.0,0,6,0,1,14,0,0,120,0,0,0,2,0,10,1,0,258,136,23,1
"2021","Yhteensä","Venäjä","Aserikokset, terveyttä ja turvallisuutta vaarantavat rikokset 41, 44 luku","Rangaistusten lukumäärä",58,13,0,0,0.0,0,0,0,0,2,0,0,43,0,0,0,2,0,7,1,0,77,32,9,1
"2021","Yhteensä","Venäjä","Tuhotyö, liikennetuhotyö 34:1-3, 34a:1§1/3,5","Rangaistusten lukumäärä",1,1,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"2021","Yhteensä","Venäjä","Väärennys, rahan väärennys 33:1-5, 37:1-7","Rangaistusten lukumäärä",19,2,0,0,0.0,0,0,0,0,1,0,0,17,0,0,0,0,0,2,0,0,19,2,2,0
"2021","Yhteensä","Venäjä","Sotilasrikokset 45 luku","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2021","Yhteensä","Venäjä","Työrikokset 47 luku","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","Yhteensä","Venäjä","Ympäristörikokset 48 luku, 34a:1§1/4","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"2021","Yhteensä","Venäjä","Alkoholirikokset 50a luku","Rangaistusten lukumäärä",24,0,0,0,0.0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,0,0,0
"2021","Yhteensä","Venäjä","Huumausainerikokset 50 luku","Rangaistusten lukumäärä",47,31,0,5,0.0,0,4,0,1,4,0,0,16,0,0,0,0,0,0,0,0,88,72,2,0
"2021","Yhteensä","Venäjä","Muut 11-14,18,24,25,30,38,40,48a,49,51 luvut, 34:4-11, 34a:1§1/1,3-5, 34a:2-5","Rangaistusten lukumäärä",36,16,0,1,0.0,0,1,0,0,7,0,0,20,0,0,0,0,0,0,0,0,47,27,9,0
